"uid"	"city_name"	"offense_code"	"offense_type"	"offense_group"	"offense_against"	"date_single"	"longitude"	"latitude"	"location_type"	"location_category"	"census_block"	"date_start"	"date_end"
"569"	1245104	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-09-12 22:30:00	-97.728014	30.370977	"vehicle parking"	"open space"	"484530018171002"	NA	NA
"570"	1245283	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-09-13 19:00:00	-97.822883	30.174279	"healthcare"	"healthcare"	"484530017471000"	NA	NA
"571"	1245340	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-09-13 22:45:00	-97.703422	30.318529	"vehicle parking"	"open space"	"484530021052013"	NA	NA
"572"	1245356	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-09-13 23:40:00	-97.845222	30.247908	"residence"	"residence"	"484530019141023"	NA	NA
"573"	1245418	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-09-14 10:41:00	-97.697485	30.276967	"residence"	"residence"	"484530021092017"	NA	NA
"574"	1245443	"Austin"	"26U"	"other fraud"	"fraud offenses (except counterfeiting/forgery and bad checks)"	"property"	2018-09-14 12:02:00	-97.737435	30.268355	"other"	"other"	"484530011001098"	NA	NA
"575"	1245496	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-09-14 17:00:00	-97.67177	30.394527	"office"	"commercial"	"484530018261019"	NA	NA
"576"	1245601	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-09-15 01:59:00	-97.678794	30.4086	"convenience store"	"retail"	"484530018483007"	NA	NA
"577"	1245673	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-09-15 12:00:00	-97.762084	30.227	"gas station"	"retail"	"484530013083005"	NA	NA
"578"	1245683	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-09-15 13:00:00	-97.729455	30.372728	"residence"	"residence"	"484530018171002"	NA	NA
"579"	1245846	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-09-16 02:10:00	-97.72515	30.26085	"vehicle parking"	"open space"	"484530009024025"	NA	NA
"580"	1245889	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-09-16 08:00:00	-97.783467	30.43533	"residence"	"residence"	"484530017821003"	NA	NA
"581"	1246096	"Austin"	"23C"	"shoplifting"	"larceny/theft offenses"	"property"	2018-09-17 11:28:00	-97.807007	30.257886	"other retail"	"retail"	"484530019103019"	NA	NA
"582"	1246257	"Austin"	"23G"	"theft of motor vehicle parts or accessories"	"larceny/theft offenses"	"property"	2018-09-18 00:00:00	-97.751022	30.182316	"residence"	"residence"	"484530024191000"	NA	NA
"583"	1246291	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-09-18 06:15:00	-97.745581	30.398858	"vehicle parking"	"open space"	"484530017531001"	NA	NA
"584"	1246303	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-09-18 09:00:00	-97.666884	30.202008	"other"	"other"	"484539800001006"	NA	NA
"585"	1246364	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-09-18 15:27:00	-97.736865	30.243101	"office"	"commercial"	"484530014021023"	NA	NA
"586"	1246387	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-09-18 17:15:00	-97.839513	30.223622	"office"	"commercial"	"484530017494011"	NA	NA
"587"	1246430	"Austin"	"40A"	"prostitution"	"prostitution offenses"	"society"	2018-09-18 20:13:00	-97.697447	30.344848	"street"	"street"	"484530018063001"	NA	NA
"588"	1246696	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-09-19 23:21:00	-97.708361	30.321114	"hotel"	"hotel"	"484530021053006"	NA	NA
"589"	1246738	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-09-20 06:00:00	-97.75526	30.208092	"street"	"street"	"484530024111019"	NA	NA
"590"	1246828	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-09-20 16:00:00	-97.744058	30.263098	"hotel"	"hotel"	"484530011002009"	NA	NA
"591"	1246937	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-09-21 01:14:00	-97.712443	30.408926	"street"	"street"	"484530018491001"	NA	NA
"592"	1247130	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-09-21 20:15:00	-97.674318	30.324004	"restaurant"	"leisure"	"484530021133006"	NA	NA
"593"	1247161	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-09-21 22:00:00	-97.745982	30.255766	"office"	"commercial"	"484530014011005"	NA	NA
"594"	1247232	"Austin"	"90E"	"drunkenness (except driving under the influence)"	"drunkenness (except driving under the influence)"	"society"	2018-09-22 04:16:00	-97.739725	30.266245	"street"	"street"	"484530011001106"	NA	NA
"595"	1247238	"Austin"	"22U"	"other burglary/breaking & entering"	"burglary/breaking & entering"	"property"	2018-09-22 08:00:00	-97.765057	30.192997	"residence"	"residence"	"484530024192004"	NA	NA
"596"	1247358	"Austin"	"13B"	"simple assault"	"assault offenses"	"persons"	2018-09-22 20:00:00	-97.748255	30.4088	"residence"	"residence"	"484530025003000"	NA	NA
"597"	1247360	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-09-22 20:10:00	-97.7588	30.26133	"street"	"street"	"484530013031024"	NA	NA
"598"	1247427	"Austin"	"90E"	"drunkenness (except driving under the influence)"	"drunkenness (except driving under the influence)"	"society"	2018-09-23 01:49:00	-97.767189	30.219033	"abandoned"	"other"	"484530020032004"	NA	NA
"599"	1247734	"Austin"	"26U"	"other fraud"	"fraud offenses (except counterfeiting/forgery and bad checks)"	"property"	2018-09-24 13:00:00	-97.691901	30.351668	"residence"	"residence"	"484530018131003"	NA	NA
"600"	1247737	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-09-24 13:00:00	-97.739444	30.257375	"other"	"other"	"484530011002012"	NA	NA
"601"	1247753	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-09-24 15:00:00	-97.855301	30.237922	"residence"	"residence"	"484530019151052"	NA	NA
"602"	1247872	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-09-24 22:14:00	-97.704903	30.22854	"street"	"street"	"484530023182008"	NA	NA
"603"	1247881	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-09-24 23:00:00	-97.696617	30.235287	"office"	"commercial"	"484530023121011"	NA	NA
"604"	1247889	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-09-24 23:35:00	-97.689341	30.377502	"restaurant"	"leisure"	"484530018223004"	NA	NA
"605"	1248031	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-09-25 16:00:00	-97.787809	30.231532	"restaurant"	"leisure"	"484530020042000"	NA	NA
"606"	1248135	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-09-25 23:00:00	-97.740015	30.267348	"bar/club"	"leisure"	"484530011001095"	NA	NA
"607"	1248232	"Austin"	"90E"	"drunkenness (except driving under the influence)"	"drunkenness (except driving under the influence)"	"society"	2018-09-26 12:22:00	-97.674772	30.415544	"vehicle parking"	"open space"	"484530018483009"	NA	NA
"608"	1248240	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-09-26 13:08:00	-97.67619	30.308052	"street"	"street"	"484530021074003"	NA	NA
"609"	1248436	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-09-27 10:46:00	-97.72707	30.411207	"office"	"commercial"	"484530018492000"	NA	NA
"610"	1248476	"Austin"	"13C"	"intimidation"	"assault offenses"	"persons"	2018-09-27 14:38:00	-97.70953	30.343856	"street"	"street"	"484530018042007"	NA	NA
"611"	1248560	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-09-27 21:06:00	-97.646618	30.289061	"residence"	"residence"	"484530022084012"	NA	NA
"612"	1248639	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-09-28 07:00:00	-97.738623	30.205492	"residence"	"residence"	"484530024132000"	NA	NA
"613"	1248777	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-09-28 19:50:00	-97.700572	30.253235	"bar/club"	"leisure"	"484530021112038"	NA	NA
"614"	1248803	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-09-28 21:22:00	-97.70615	30.316393	"other retail"	"retail"	"484530021052014"	NA	NA
"615"	1248806	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-09-28 21:38:00	-97.683613	30.36614	"street"	"street"	"484530018233001"	NA	NA
"616"	1248969	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-09-29 18:00:00	-97.698582	30.374111	"vehicle parking"	"open space"	"484530018222009"	NA	NA
"617"	1249017	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-09-29 22:00:00	-97.659924	30.291382	"residence"	"residence"	"484530022081004"	NA	NA
"618"	1249262	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-09-30 22:30:00	-97.671954	30.278775	"street"	"street"	"484530021101028"	NA	NA
"619"	1249413	"Austin"	"22U"	"other burglary/breaking & entering"	"burglary/breaking & entering"	"property"	2018-10-01 12:29:00	-97.669549	30.286687	"residence"	"residence"	"484530021081013"	NA	NA
"620"	1249450	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-10-01 16:03:00	-97.707396	30.307634	"hotel"	"hotel"	"484530003061009"	NA	NA
"621"	1249533	"Austin"	"35B"	"drug equipment violations"	"drug/narcotic offenses"	"society"	2018-10-01 21:57:00	-97.727145	30.210642	"street"	"street"	"484530024311004"	NA	NA
"622"	1249676	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-10-02 16:45:00	-97.743033	30.228706	"vehicle parking"	"open space"	"484530023074001"	NA	NA
"623"	1249677	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-10-02 16:55:00	-97.6996	30.369487	"residence"	"residence"	"484530018221008"	NA	NA
"624"	1249768	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-10-02 22:53:00	-97.78775	30.167215	"street"	"street"	"484530024222017"	NA	NA
"625"	1249804	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-10-03 02:36:00	-97.746644	30.265331	"hotel"	"hotel"	"484530011001118"	NA	NA
"626"	1249933	"Austin"	"35B"	"drug equipment violations"	"drug/narcotic offenses"	"society"	2018-10-03 17:57:00	-97.728706	30.236153	"street"	"street"	"484530023161002"	NA	NA
"627"	1250001	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-10-03 23:54:00	-97.737966	30.267813	"street"	"street"	"484530011001063"	NA	NA
"628"	1250317	"Austin"	"26B"	"credit card/automated teller machine fraud"	"fraud offenses (except counterfeiting/forgery and bad checks)"	"property"	2018-10-05 12:00:00	-97.750997	30.246984	"other"	"other"	"484530013053012"	NA	NA
"629"	1250399	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-10-05 19:00:00	-97.745724	30.415616	"restaurant"	"leisure"	"484530017543016"	NA	NA
"630"	1250460	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-10-05 22:18:00	-97.730169	30.225368	NA	NA	"484530023132001"	NA	NA
"631"	1250494	"Austin"	"23A"	"pocket-picking"	"larceny/theft offenses"	"property"	2018-10-06 01:30:00	-97.739093	30.267351	"bar/club"	"leisure"	"484530011001096"	NA	NA
"632"	1250809	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-10-07 09:30:00	-97.73852	30.256726	"street"	"street"	"484530011002015"	NA	NA
"633"	1250897	"Austin"	"35B"	"drug equipment violations"	"drug/narcotic offenses"	"society"	2018-10-07 17:31:00	-97.734301	30.230218	"street"	"street"	"484530023132000"	NA	NA
"634"	1251026	"Austin"	"90E"	"drunkenness (except driving under the influence)"	"drunkenness (except driving under the influence)"	"society"	2018-10-08 01:44:00	-97.739818	30.267031	"bar/club"	"leisure"	"484530011001106"	NA	NA
"635"	1251092	"Austin"	"26U"	"other fraud"	"fraud offenses (except counterfeiting/forgery and bad checks)"	"property"	2018-10-08 12:00:00	-97.786534	30.200593	"residence"	"residence"	"484530024102006"	NA	NA
"636"	1251183	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-10-08 19:00:00	-97.731232	30.262643	"street"	"street"	"484530009024036"	NA	NA
"637"	1251339	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-10-09 12:15:00	-97.741818	30.290729	"convenience store"	"retail"	"484530006035005"	NA	NA
"638"	1251350	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-10-09 13:35:00	-97.705543	30.313652	"other retail"	"retail"	"484530021052014"	NA	NA
"639"	1251461	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-10-10 00:00:00	-97.721372	30.264667	"residence"	"residence"	"484530009012001"	NA	NA
"640"	1251525	"Austin"	"240"	"motor vehicle theft"	"motor vehicle theft"	"property"	2018-10-10 10:15:00	-97.720136	30.337224	"office"	"commercial"	"484530015042015"	NA	NA
"641"	1251564	"Austin"	"22U"	"other burglary/breaking & entering"	"burglary/breaking & entering"	"property"	2018-10-10 13:45:00	-97.678469	30.359326	"residence"	"residence"	"484530018331000"	NA	NA
"642"	1251666	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-10-10 22:30:00	-97.814333	30.17309	"residence"	"residence"	"484530024211001"	NA	NA
"643"	1251745	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-10-11 11:28:00	-97.765863	30.370695	"residence"	"residence"	"484530017054004"	NA	NA
"644"	1252374	"Austin"	"23A"	"pocket-picking"	"larceny/theft offenses"	"property"	2018-10-13 19:39:00	-97.847356	30.182949	"vehicle parking"	"open space"	"484530017461013"	NA	NA
"645"	1252379	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-10-13 20:00:00	-97.746437	30.269524	"vehicle parking"	"open space"	"484530011001073"	NA	NA
"646"	1252425	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-10-13 21:39:00	-97.734836	30.21645	"restaurant"	"leisure"	"484530023073009"	NA	NA
"647"	1252673	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-10-14 20:00:00	-97.65546	30.388788	"street"	"street"	"484530018351005"	NA	NA
"648"	1252697	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-10-14 21:15:00	-97.767909	30.267764	"green space"	"open space"	"484530019111002"	NA	NA
"649"	1252750	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-10-15 01:59:00	-97.726934	30.322007	"residence"	"residence"	"484530003053000"	NA	NA
"650"	1252790	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-10-15 10:00:00	-97.847498	30.395252	"restaurant"	"leisure"	"484530017601007"	NA	NA
"651"	1252847	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-10-15 14:54:00	-97.680981	30.337861	"factory/warehouse"	"commercial"	"484530018341012"	NA	NA
"652"	1252868	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-10-15 17:00:00	-97.758231	30.241224	"residence"	"residence"	"484530013084000"	NA	NA
"653"	1252955	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-10-16 06:10:00	-97.852072	30.406006	"mall"	"retail"	"484530017141047"	NA	NA
"654"	1252993	"Austin"	"26B"	"credit card/automated teller machine fraud"	"fraud offenses (except counterfeiting/forgery and bad checks)"	"property"	2018-10-16 12:00:00	-97.649254	30.386741	"office"	"commercial"	"484530018351000"	NA	NA
"655"	1253293	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-10-17 16:14:00	-97.777672	30.205983	"other"	"other"	"484530024022003"	NA	NA
"656"	1253342	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-10-17 20:30:00	-97.650877	30.382122	"residence"	"residence"	"484530018342001"	NA	NA
"657"	1253565	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-10-18 16:49:00	-97.721079	30.406055	"supermarket"	"retail"	"484530018491007"	NA	NA
"658"	1253640	"Austin"	"90E"	"drunkenness (except driving under the influence)"	"drunkenness (except driving under the influence)"	"society"	2018-10-18 23:22:00	-97.740154	30.267601	"street"	"street"	"484530011001095"	NA	NA
"659"	1253790	"Austin"	"23C"	"shoplifting"	"larceny/theft offenses"	"property"	2018-10-19 17:00:00	-97.740987	30.36473	"office"	"commercial"	"484530018172000"	NA	NA
"660"	1253818	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-10-19 18:30:00	-97.729038	30.297817	"street"	"street"	"484530005003001"	NA	NA
"661"	1253835	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-10-19 19:48:00	-97.777863	30.190841	"residence"	"residence"	"484530024222002"	NA	NA
"662"	1253997	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-10-20 14:45:00	-97.773586	30.257399	"residence"	"residence"	"484530013042000"	NA	NA
"663"	1254154	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-10-21 05:07:00	-97.725247	30.279197	"street"	"street"	"484530004023009"	NA	NA
"664"	1254274	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-10-21 20:49:00	-97.751292	30.246255	"bar/club"	"leisure"	"484530013053012"	NA	NA
"665"	1254344	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-10-22 06:45:00	-97.773477	30.208928	"office"	"commercial"	"484530024021011"	NA	NA
"666"	1254388	"Austin"	"26C"	"impersonation"	"fraud offenses (except counterfeiting/forgery and bad checks)"	"property"	2018-10-22 12:00:00	-97.763981	30.291792	"residence"	"residence"	"484530016051010"	NA	NA
"667"	1254501	"Austin"	"13C"	"intimidation"	"assault offenses"	"persons"	2018-10-22 21:05:00	-97.713715	30.404854	"residence"	"residence"	"484530018491004"	NA	NA
"668"	1254546	"Austin"	"13C"	"intimidation"	"assault offenses"	"persons"	2018-10-23 00:37:00	-97.739657	30.382723	"vehicle parking"	"open space"	"484530017531030"	NA	NA
"669"	1254559	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-10-23 02:00:00	-97.731021	30.412478	"vehicle parking"	"open space"	"484530017452008"	NA	NA
"670"	1254579	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-10-23 06:00:00	-97.734381	30.276431	"vehicle parking"	"open space"	"484530007001002"	NA	NA
"671"	1254659	"Austin"	"23C"	"shoplifting"	"larceny/theft offenses"	"property"	2018-10-23 14:39:00	-97.711378	30.259557	"office"	"commercial"	"484530009022001"	NA	NA
"672"	1254716	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-10-23 19:00:00	-97.775769	30.191968	"residence"	"residence"	"484530024222002"	NA	NA
"673"	1254992	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-10-24 21:45:00	-97.654296	30.380449	"residence"	"residence"	"484530018351000"	NA	NA
"674"	1255115	"Austin"	"22U"	"other burglary/breaking & entering"	"burglary/breaking & entering"	"property"	2018-10-25 15:11:00	-97.764662	30.2075	"residence"	"residence"	"484530024031025"	NA	NA
"675"	1255123	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-10-25 16:03:00	-97.744862	30.410849	"residence"	"residence"	"484530017541002"	NA	NA
"676"	1255309	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-10-26 09:41:00	-97.69287	30.414529	"street"	"street"	"484530018482012"	NA	NA
"677"	1255774	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-10-28 11:07:00	-97.729417	30.259578	"residence"	"residence"	"484530009024055"	NA	NA
"678"	1255775	"Austin"	"90J"	"trespass of real property"	"trespass of real property"	"society"	2018-10-28 11:22:00	-97.672629	30.356721	"residence"	"residence"	"484530018334004"	NA	NA
"679"	1255857	"Austin"	"22U"	"other burglary/breaking & entering"	"burglary/breaking & entering"	"property"	2018-10-28 19:45:00	-97.747483	30.441398	"residence"	"residence"	"484530017852006"	NA	NA
"680"	1255889	"Austin"	"90E"	"drunkenness (except driving under the influence)"	"drunkenness (except driving under the influence)"	"society"	2018-10-28 22:44:00	-97.743378	30.269429	"street"	"street"	"484530011001069"	NA	NA
"681"	1256117	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-10-29 22:00:00	-97.747374	30.19172	"street"	"street"	"484530024121001"	NA	NA
"682"	1256286	"Austin"	"23G"	"theft of motor vehicle parts or accessories"	"larceny/theft offenses"	"property"	2018-10-30 17:00:00	-97.669163	30.342922	"vehicle parking"	"open space"	"484530018341007"	NA	NA
"683"	1256387	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-10-31 00:00:00	-97.653266	30.379273	"residence"	"residence"	"484530018342016"	NA	NA
"684"	1256524	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-10-31 17:11:00	-97.690351	30.359876	"office"	"commercial"	"484530018233001"	NA	NA
"685"	1256645	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-11-01 03:52:00	-97.696676	30.3495	"residence"	"residence"	"484530018063001"	NA	NA
"686"	1256707	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-11-01 11:33:00	-97.685003	30.384495	"street"	"street"	"484530018452020"	NA	NA
"687"	1256724	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-11-01 12:00:00	-97.713392	30.273944	"residence"	"residence"	"484530008023002"	NA	NA
"688"	1256795	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-11-01 17:45:00	-97.750606	30.247883	"restaurant"	"leisure"	"484530013053009"	NA	NA
"689"	1256915	"Austin"	"22U"	"other burglary/breaking & entering"	"burglary/breaking & entering"	"property"	2018-11-02 08:00:00	-97.73506	30.229673	"residence"	"residence"	"484530023132000"	NA	NA
"690"	1256924	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-11-02 08:30:00	-97.679753	30.32201	"vehicle parking"	"open space"	"484530021122002"	NA	NA
"691"	1257014	"Austin"	"13C"	"intimidation"	"assault offenses"	"persons"	2018-11-02 16:19:00	-97.702218	30.276773	"street"	"street"	"484530008021019"	NA	NA
"692"	1257045	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-11-02 18:00:00	-97.695071	30.275433	"residence"	"residence"	"484530021092013"	NA	NA
"693"	1257079	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-11-02 21:00:00	-97.791377	30.235203	"vehicle parking"	"open space"	"484530020041002"	NA	NA
"694"	1257179	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-11-03 07:00:00	-97.681089	30.329698	"street"	"street"	"484530018112002"	NA	NA
"695"	1257268	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-11-03 17:22:00	-97.745933	30.393777	"other retail"	"retail"	"484530017531009"	NA	NA
"696"	1257570	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-11-04 19:00:00	-97.750422	30.358512	"residence"	"residence"	"484530017522008"	NA	NA
"697"	1257616	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-11-04 22:47:00	-97.822964	30.193835	"street"	"street"	"484530017284033"	NA	NA
"698"	1257724	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-11-05 15:30:00	-97.755109	30.267851	"residence"	"residence"	"484530012002050"	NA	NA
"699"	1257960	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-11-06 14:50:00	-97.706155	30.228632	"residence"	"residence"	"484530023182008"	NA	NA
"700"	1258244	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-11-07 20:00:00	-97.795007	30.207357	"residence"	"residence"	"484530024092007"	NA	NA
"701"	1258281	"Austin"	"90J"	"trespass of real property"	"trespass of real property"	"society"	2018-11-07 23:00:00	-97.705085	30.398186	"convenience store"	"retail"	"484530018494002"	NA	NA
"702"	1258446	"Austin"	"23C"	"shoplifting"	"larceny/theft offenses"	"property"	2018-11-08 17:37:00	-97.70744	30.316142	"supermarket"	"retail"	"484530021052011"	NA	NA
"703"	1258458	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-11-08 18:00:00	-97.716974	30.347685	"residence"	"residence"	"484530015041006"	NA	NA
"704"	1258464	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-11-08 18:30:00	-97.706858	30.230272	"street"	"street"	"484530023181010"	NA	NA
"705"	1258532	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-11-09 00:25:00	-97.800326	30.137575	"vehicle parking"	"open space"	"484530024071023"	NA	NA
"706"	1258624	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-11-09 12:00:00	-97.778566	30.204249	"residence"	"residence"	"484530024022011"	NA	NA
