"","cmplnt_num","addr_pct_cd","boro_nm","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","crm_atpt_cptd_cd","hadevelopt","housing_psa","jurisdiction_code","juris_desc","ky_cd","law_cat_cd","loc_of_occur_desc","ofns_desc","parks_nm","patrol_boro","pd_cd","pd_desc","prem_typ_desc","rpt_dt","station_name","susp_age_group","susp_race","susp_sex","transit_district","vic_age_group","vic_race","vic_sex","x_coord_cd","y_coord_cd","latitude","longitude","lat_lon"
"60",489213452,107,"","2019-01-24T00:00:00.000","20:09:00","","","COMPLETED","",NA,NA,"N.Y. POLICE DEPT",101,"FELONY","INSIDE","MURDER & NON-NEGL. MANSLAUGHTER","","",NA,"","","2019-01-24T00:00:00.000","","45-64","WHITE HISPANIC","M",NA,"25-44","BLACK","M",1034349,198771,40.7121236080001,-73.819288781,"(40.712123608, -73.819288781)"
"61",692618452,17,"MANHATTAN","2019-01-06T00:00:00.000","17:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",348,"MISDEMEANOR","","VEHICLE AND TRAFFIC LAWS","","PATROL BORO MAN SOUTH",916,"LEAVING SCENE-ACCIDENT-PERSONA","STREET","2019-01-06T00:00:00.000","","","","",NA,"25-44","BLACK","M",992245,215005,40.756820168,-73.971143263,"(40.756820168, -73.971143263)"
"62",212468413,52,"BRONX","2019-03-27T00:00:00.000","12:45:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",105,"FELONY","FRONT OF","ROBBERY","","PATROL BORO BRONX",383,"ROBBERY,DELIVERY PERSON","STREET","2019-03-27T00:00:00.000","","UNKNOWN","BLACK","M",NA,"UNKNOWN","UNKNOWN","D",1013527,254306,40.8646455690001,-73.8941539039999,"(40.864645569, -73.894153904)"
"63",364041675,40,"BRONX","2019-02-04T00:00:00.000","22:55:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",106,"FELONY","FRONT OF","FELONY ASSAULT","","PATROL BORO BRONX",109,"ASSAULT 2,1,UNCLASSIFIED","STREET","2019-02-05T00:00:00.000","","UNKNOWN","UNKNOWN","M",NA,"18-24","BLACK","M",1008608,238679,40.8217689850001,-73.911994716,"(40.821768985, -73.911994716)"
"64",875795803,72,"BROOKLYN","2019-01-16T00:00:00.000","16:10:00","2019-01-16T00:00:00.000","16:15:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","","HARRASSMENT 2","","PATROL BORO BKLYN SOUTH",638,"HARASSMENT,SUBD 3,4,5","STREET","2019-01-16T00:00:00.000","","","","",NA,"25-44","WHITE HISPANIC","M",984295,177978,40.6551933910001,-73.999839262,"(40.655193391, -73.999839262)"
"65",498930548,30,"MANHATTAN","2019-02-22T00:00:00.000","21:00:00","2019-02-24T00:00:00.000","10:15:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","","PETIT LARCENY","","PATROL BORO MAN NORTH",321,"LARCENY,PETIT FROM AUTO","STREET","2019-02-24T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","M",999790,241169,40.8286232400001,-73.943848837,"(40.82862324, -73.943848837)"
"66",205363111,52,"BRONX","2019-02-09T00:00:00.000","14:46:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",106,"FELONY","","FELONY ASSAULT","","PATROL BORO BRONX",106,"ASSAULT POLICE/PEACE OFFICER","STREET","2019-02-09T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",1010805,254161,40.864256195,-73.903995542,"(40.864256195, -73.903995542)"
"67",145036784,75,"BROOKLYN","2019-02-22T00:00:00.000","08:27:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","","PETIT LARCENY","","PATROL BORO BKLYN NORTH",321,"LARCENY,PETIT FROM AUTO","STREET","2019-02-22T00:00:00.000","","","","",NA,"25-44","BLACK","F",1012436,184893,40.674128669,-73.8983893769999,"(40.674128669, -73.898389377)"
"68",730606435,47,"BRONX","2019-03-12T00:00:00.000","17:15:00","2019-03-12T00:00:00.000","17:21:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",105,"FELONY","","ROBBERY","","PATROL BORO BRONX",397,"ROBBERY,OPEN AREA UNCLASSIFIED","STREET","2019-03-12T00:00:00.000","","UNKNOWN","BLACK","M",NA,"45-64","BLACK","M",1021320,259141,40.877886866,-73.86595252,"(40.877886866, -73.86595252)"
"69",877383315,68,"BROOKLYN","2019-02-09T00:00:00.000","01:35:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",118,"FELONY","","DANGEROUS WEAPONS","","PATROL BORO BKLYN SOUTH",793,"WEAPONS POSSESSION 3","STREET","2019-02-09T00:00:00.000","","45-64","BLACK","M",NA,"UNKNOWN","UNKNOWN","E",981383,169277,40.631310548,-74.010330499,"(40.631310548, -74.010330499)"
"70",813308118,44,"BRONX","2019-01-30T00:00:00.000","06:50:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO BRONX",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2019-01-30T00:00:00.000","","45-64","BLACK","M",NA,"25-44","BLACK","M",1008355,240738,40.827421047,-73.9129014219999,"(40.827421047, -73.912901422)"
"71",390431393,43,"BRONX","2019-01-02T00:00:00.000","06:30:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","REAR OF","PETIT LARCENY","","PATROL BORO BRONX",321,"LARCENY,PETIT FROM AUTO","STREET","2019-01-06T00:00:00.000","","","","",NA,"45-64","BLACK","F",1021756,236492,40.8157202510001,-73.864502585,"(40.815720251, -73.864502585)"
"72",680946292,46,"BRONX","2019-01-14T00:00:00.000","16:00:00","2019-01-15T00:00:00.000","11:10:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","","PETIT LARCENY","","PATROL BORO BRONX",321,"LARCENY,PETIT FROM AUTO","STREET","2019-01-15T00:00:00.000","","","","",NA,"25-44","BLACK","M",1011755,250279,40.8535983670001,-73.9005768809999,"(40.853598367, -73.900576881)"
"73",961855918,44,"BRONX","2019-03-22T00:00:00.000","16:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",113,"FELONY","FRONT OF","FORGERY","","PATROL BORO BRONX",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","STREET","2019-03-22T00:00:00.000","","25-44","BLACK HISPANIC","F",NA,"UNKNOWN","UNKNOWN","E",1005078,243923,40.836171291,-73.9247325059999,"(40.836171291, -73.924732506)"
"74",878434082,62,"BROOKLYN","2019-03-09T00:00:00.000","11:10:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO BKLYN SOUTH",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","OTHER","2019-03-09T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",984822,166191,40.622840571,-73.997940934,"(40.622840571, -73.997940934)"
"75",157774793,49,"BRONX","2019-03-04T00:00:00.000","21:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO BRONX",637,"HARASSMENT,SUBD 1,CIVILIAN","HOSPITAL","2019-03-05T00:00:00.000","","UNKNOWN","BLACK","M",NA,"25-44","BLACK","F",1026424,251705,40.857454424,-73.847542764,"(40.857454424, -73.847542764)"
"76",480902011,52,"BRONX","2019-03-04T00:00:00.000","11:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO BRONX",101,"ASSAULT 3","BUS (NYC TRANSIT)","2019-03-04T00:00:00.000","","45-64","WHITE HISPANIC","M",NA,"45-64","WHITE HISPANIC","M",1012721,253539,40.8625430230001,-73.897071158,"(40.862543023, -73.897071158)"
"77",805833643,94,"BROOKLYN","2019-02-10T00:00:00.000","00:00:00","2019-02-10T00:00:00.000","03:50:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO BKLYN NORTH",338,"LARCENY,PETIT FROM BUILDING,UN","BAR/NIGHT CLUB","2019-02-10T00:00:00.000","","","","",NA,"25-44","WHITE","M",997245,204130,40.726965067,-73.953116629,"(40.726965067, -73.953116629)"
"78",288218933,25,"MANHATTAN","2019-01-24T00:00:00.000","18:00:00","2019-01-24T00:00:00.000","21:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","","PETIT LARCENY","","PATROL BORO MAN NORTH",321,"LARCENY,PETIT FROM AUTO","STREET","2019-01-26T00:00:00.000","","","","",NA,"45-64","BLACK","F",1001389,233059,40.8063606110001,-73.938091683,"(40.806360611, -73.938091683)"
"79",969935797,44,"BRONX","2019-03-13T00:00:00.000","23:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO BRONX",638,"HARASSMENT,SUBD 3,4,5","PUBLIC BUILDING","2019-03-14T00:00:00.000","","","","",NA,"25-44","BLACK","F",1004057,245520,40.8405569400001,-73.928417514,"(40.84055694, -73.928417514)"
"80",821494305,44,"BRONX","2018-09-13T00:00:00.000","12:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",113,"FELONY","INSIDE","FORGERY","","PATROL BORO BRONX",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","MAILBOX OUTSIDE","2019-01-22T00:00:00.000","","","","",NA,"45-64","BLACK HISPANIC","F",1005080,246456,40.8431236320001,-73.9247174119999,"(40.843123632, -73.924717412)"
"81",936937145,77,"BROOKLYN","2019-01-12T00:00:00.000","21:45:00","","","COMPLETED","",NA,1,"N.Y. TRANSIT POLICE",344,"MISDEMEANOR","","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO BKLYN NORTH",101,"ASSAULT 3","TRANSIT - NYC SUBWAY","2019-01-13T00:00:00.000","PARK PLACE","UNKNOWN","UNKNOWN","M",32,"25-44","BLACK","M",996260,184898,40.6741791150001,-73.9567047149999,"(40.674179115, -73.956704715)"
"82",749661068,52,"BRONX","2019-03-09T00:00:00.000","17:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",118,"FELONY","FRONT OF","DANGEROUS WEAPONS","","PATROL BORO BRONX",793,"WEAPONS POSSESSION 3","STREET","2019-03-09T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",1017673,256946,40.8718768350001,-73.87915138,"(40.871876835, -73.87915138)"
"83",892593560,73,"BROOKLYN","2019-01-03T00:00:00.000","16:29:00","2019-01-03T00:00:00.000","16:45:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",348,"MISDEMEANOR","","VEHICLE AND TRAFFIC LAWS","","PATROL BORO BKLYN NORTH",916,"LEAVING SCENE-ACCIDENT-PERSONA","STREET","2019-01-03T00:00:00.000","","","","",NA,"25-44","WHITE HISPANIC","M",1010408,183068,40.669125679,-73.905707504,"(40.669125679, -73.905707504)"
"84",245441951,70,"BROOKLYN","2019-01-24T00:00:00.000","09:12:00","","","ATTEMPTED","",NA,97,"OTHER",359,"MISDEMEANOR","","OFFENSES AGAINST PUBLIC ADMINI","","PATROL BORO BKLYN SOUTH",759,"PUBLIC ADMINISTATION,UNCLASS M","STREET","2019-01-24T00:00:00.000","","25-44","BLACK","M",NA,"UNKNOWN","UNKNOWN","E",997005,172040,40.6388856790001,-73.954043265,"(40.638885679, -73.954043265)"
"85",113185312,79,"BROOKLYN","2019-03-11T00:00:00.000","17:55:00","2019-03-11T00:00:00.000","17:58:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",113,"FELONY","","FORGERY","","PATROL BORO BKLYN NORTH",725,"FORGERY,M.V. REGISTRATION","STREET","2019-03-11T00:00:00.000","","25-44","BLACK","F",NA,"UNKNOWN","UNKNOWN","E",999365,191140,40.691307227,-73.9454970159999,"(40.691307227, -73.945497016)"
"86",885880070,18,"MANHATTAN","2019-01-12T00:00:00.000","05:30:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","","PATROL BORO MAN SOUTH",401,"LARCENY,GRAND BY ACQUIRING LOS","HOTEL/MOTEL","2019-01-12T00:00:00.000","","","","",NA,"25-44","WHITE","M",988451,215760,40.758895066,-73.984837345,"(40.758895066, -73.984837345)"
"87",965707272,103,"QUEENS","2019-02-17T00:00:00.000","20:40:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO QUEENS SOUTH",101,"ASSAULT 3","STREET","2019-02-17T00:00:00.000","","25-44","BLACK","M",NA,"25-44","BLACK","F",1041529,197208,40.7077899860001,-73.793403109,"(40.707789986, -73.793403109)"
"88",345328614,52,"BRONX","2019-02-14T00:00:00.000","00:30:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",117,"FELONY","","DANGEROUS DRUGS","","PATROL BORO BRONX",503,"CONTROLLED SUBSTANCE,INTENT TO","STREET","2019-02-14T00:00:00.000","","18-24","WHITE HISPANIC","M",NA,"UNKNOWN","UNKNOWN","E",1009761,252469,40.859615246,-73.9077764159999,"(40.859615246, -73.907776416)"
"89",591094018,42,"BRONX","2019-03-22T00:00:00.000","15:02:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",117,"FELONY","FRONT OF","DANGEROUS DRUGS","","PATROL BORO BRONX",503,"CONTROLLED SUBSTANCE,INTENT TO","STREET","2019-03-22T00:00:00.000","","25-44","BLACK","M",NA,"UNKNOWN","UNKNOWN","E",1011260,240722,40.827368726,-73.902404685,"(40.827368726, -73.902404685)"
"90",159429353,103,"QUEENS","2019-03-08T00:00:00.000","19:00:00","2019-03-08T00:00:00.000","21:20:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",235,"MISDEMEANOR","","DANGEROUS DRUGS","","PATROL BORO QUEENS SOUTH",569,"MARIJUANA, SALE 4 & 5","STREET","2019-03-08T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",1039726,195270,40.702482133,-73.799922252,"(40.702482133, -73.799922252)"
"91",951805970,94,"BROOKLYN","2019-03-27T00:00:00.000","22:18:00","2019-03-27T00:00:00.000","22:22:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",105,"FELONY","","ROBBERY","","PATROL BORO BKLYN NORTH",366,"ROBBERY,BICYCLE","STREET","2019-03-27T00:00:00.000","","<18","BLACK","M",NA,"25-44","WHITE","M",999466,201186,40.7188809580001,-73.9451101129999,"(40.718880958, -73.945110113)"
"92",647590007,49,"BRONX","2019-03-21T00:00:00.000","15:30:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",113,"FELONY","","FORGERY","","PATROL BORO BRONX",723,"FORGERY,DRIVERS LICENSE","STREET","2019-03-21T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",1021766,255820,40.868769866,-73.864358336,"(40.868769866, -73.864358336)"
"93",923940643,5,"MANHATTAN","2019-02-21T00:00:00.000","07:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",112,"FELONY","FRONT OF","THEFT-FRAUD","","PATROL BORO MAN SOUTH",739,"FRAUD,UNCLASSIFIED-FELONY","RESIDENCE - APT. HOUSE","2019-03-11T00:00:00.000","","","","",NA,"25-44","WHITE HISPANIC","M",986726,201919,40.7209056040001,-73.9910690689999,"(40.720905604, -73.991069069)"
"94",358866158,19,"MANHATTAN","2019-01-19T00:00:00.000","16:29:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",107,"FELONY","INSIDE","BURGLARY","","PATROL BORO MAN NORTH",211,"BURGLARY,COMMERCIAL,DAY","CHAIN STORE","2019-01-19T00:00:00.000","","45-64","BLACK","M",NA,"UNKNOWN","UNKNOWN","D",992855,217094,40.7625533660001,-73.9689387779999,"(40.762553366, -73.968938778)"
"95",495033100,47,"BRONX","2018-12-01T00:00:00.000","19:50:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",116,"FELONY","INSIDE","SEX CRIMES","","PATROL BORO BRONX",168,"SODOMY 1","RESIDENCE - APT. HOUSE","2019-01-31T00:00:00.000","","25-44","WHITE HISPANIC","M",NA,"<18","UNKNOWN","M",1026387,262634,40.887451313,-73.847607787,"(40.887451313, -73.847607787)"
"96",954147490,41,"BRONX","2019-02-09T00:00:00.000","21:00:00","2019-02-10T00:00:00.000","06:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",121,"FELONY","","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO BRONX",267,"MISCHIEF, CRIMINAL 3 & 2, OF M","STREET","2019-02-10T00:00:00.000","","","","",NA,"25-44","BLACK","M",1013614,239370,40.823650361,-73.893904768,"(40.823650361, -73.893904768)"
"97",730851986,113,"QUEENS","2019-02-24T00:00:00.000","08:30:00","2019-03-07T00:00:00.000","13:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO QUEENS SOUTH",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2019-03-20T00:00:00.000","","65+","BLACK","F",NA,"65+","BLACK","F",1043345,190599,40.689637931,-73.786911032,"(40.689637931, -73.786911032)"
"98",280148036,44,"BRONX","2019-03-23T00:00:00.000","11:30:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO BRONX",637,"HARASSMENT,SUBD 1,CIVILIAN","RESIDENCE-HOUSE","2019-03-23T00:00:00.000","","UNKNOWN","UNKNOWN","M",NA,"UNKNOWN","UNKNOWN","M",1008455,243215,40.8342194250001,-73.912531149,"(40.834219425, -73.912531149)"
"99",958777492,69,"BROOKLYN","2019-01-31T00:00:00.000","19:35:00","2019-01-31T00:00:00.000","19:40:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",106,"FELONY","INSIDE","FELONY ASSAULT","","PATROL BORO BKLYN SOUTH",109,"ASSAULT 2,1,UNCLASSIFIED","RESIDENCE-HOUSE","2019-01-31T00:00:00.000","","","","",NA,"45-64","BLACK","F",1010423,170818,40.6355020660001,-73.905700967,"(40.635502066, -73.905700967)"
"100",701725114,47,"BRONX","2019-03-04T00:00:00.000","08:30:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","FRONT OF","HARRASSMENT 2","","PATROL BORO BRONX",637,"HARASSMENT,SUBD 1,CIVILIAN","STREET","2019-03-04T00:00:00.000","","45-64","BLACK","M",NA,"45-64","BLACK","M",1026961,258301,40.8755558330001,-73.845559478,"(40.875555833, -73.845559478)"
"101",517362101,109,"QUEENS","2019-01-26T00:00:00.000","22:00:00","2019-01-26T00:00:00.000","22:15:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","","HARRASSMENT 2","","PATROL BORO QUEENS NORTH",638,"HARASSMENT,SUBD 3,4,5","STREET","2019-01-26T00:00:00.000","","","","",NA,"45-64","WHITE","M",1045540,225513,40.7854529950001,-73.77867804,"(40.785452995, -73.77867804)"
"102",981616122,120,"STATEN ISLAND","2019-03-28T00:00:00.000","20:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","","PATROL BORO STATEN ISLAND",157,"RAPE 1","RESIDENCE-HOUSE","2019-03-29T00:00:00.000","","25-44","BLACK","M",NA,"25-44","BLACK","F",962748,174174,40.644726131,-74.077483159,"(40.644726131, -74.077483159)"
"103",225923280,14,"MANHATTAN","2019-02-25T00:00:00.000","14:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO MAN SOUTH",338,"LARCENY,PETIT FROM BUILDING,UN","DEPARTMENT STORE","2019-02-28T00:00:00.000","","","","",NA,"65+","UNKNOWN","F",987220,212676,40.7504307680001,-73.989282176,"(40.750430768, -73.989282176)"
"104",171106336,52,"BRONX","2018-12-19T00:00:00.000","18:15:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO BRONX",638,"HARASSMENT,SUBD 3,4,5","OTHER","2019-01-20T00:00:00.000","","45-64","WHITE HISPANIC","M",NA,"45-64","WHITE HISPANIC","F",1017440,256046,40.869407492,-73.879998313,"(40.869407492, -73.879998313)"
"105",396144488,73,"BROOKLYN","2018-12-22T00:00:00.000","08:00:00","","","COMPLETED","HOWARD",356,2,"N.Y. HOUSING POLICE",233,"MISDEMEANOR","INSIDE","SEX CRIMES","","PATROL BORO BKLYN NORTH",681,"CHILD, ENDANGERING WELFARE","RESIDENCE - PUBLIC HOUSING","2019-01-15T00:00:00.000","","","","",NA,"<18","UNKNOWN","F",1008276,183623,40.670655072,-73.91339092,"(40.670655072, -73.91339092)"
"106",679472606,52,"BRONX","2019-01-26T00:00:00.000","18:15:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO BRONX",101,"ASSAULT 3","STREET","2019-01-26T00:00:00.000","","18-24","BLACK","M",NA,"18-24","WHITE HISPANIC","F",1016550,261104,40.8832934330001,-73.883191844,"(40.883293433, -73.883191844)"
"107",449365041,44,"BRONX","2019-02-15T00:00:00.000","15:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","","PATROL BORO BRONX",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","2019-02-19T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","D",1006314,245562,40.840666867,-73.920260417,"(40.840666867, -73.920260417)"
"108",667212057,73,"BROOKLYN","2018-01-11T00:00:00.000","12:48:00","2019-01-11T00:00:00.000","13:30:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",106,"FELONY","","FELONY ASSAULT","","PATROL BORO BKLYN NORTH",109,"ASSAULT 2,1,UNCLASSIFIED","STREET","2019-01-11T00:00:00.000","","45-64","BLACK","M",NA,"45-64","BLACK","M",1009102,182811,40.6684240330001,-73.9104162949999,"(40.668424033, -73.910416295)"
"109",955973486,47,"BRONX","2019-03-16T00:00:00.000","21:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO BRONX",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE-HOUSE","2019-03-17T00:00:00.000","","UNKNOWN","BLACK","M",NA,"65+","BLACK","M",1028101,264267,40.8919250260001,-73.841398215,"(40.891925026, -73.841398215)"
"110",815208000,120,"STATEN ISLAND","2019-03-18T00:00:00.000","00:01:00","2019-03-19T00:00:00.000","23:59:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","","PATROL BORO STATEN ISLAND",157,"RAPE 1","RESIDENCE-HOUSE","2019-03-25T00:00:00.000","","","","",NA,"<18","WHITE HISPANIC","F",962748,174174,40.644726131,-74.077483159,"(40.644726131, -74.077483159)"
"111",395070947,44,"","2019-03-21T00:00:00.000","03:20:00","","","COMPLETED","",NA,NA,"N.Y. POLICE DEPT",101,"FELONY","OUTSIDE","MURDER & NON-NEGL. MANSLAUGHTER","","",NA,"","","2019-03-21T00:00:00.000","","18-24","BLACK","M",NA,"25-44","BLACK HISPANIC","M",1007022,243322,40.834516921,-73.917709256,"(40.834516921, -73.917709256)"
"112",440902927,14,"MANHATTAN","2019-01-02T00:00:00.000","16:15:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO MAN SOUTH",333,"LARCENY,PETIT FROM STORE-SHOPL","DEPARTMENT STORE","2019-01-02T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","D",987220,212676,40.7504307680001,-73.989282176,"(40.750430768, -73.989282176)"
"113",746997584,20,"MANHATTAN","2019-03-10T00:00:00.000","04:45:00","2019-03-10T00:00:00.000","04:47:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","","PETIT LARCENY","","PATROL BORO MAN NORTH",321,"LARCENY,PETIT FROM AUTO","STREET","2019-03-10T00:00:00.000","","UNKNOWN","UNKNOWN","U",NA,"25-44","WHITE","F",991202,224999,40.784251979,-73.9748976659999,"(40.784251979, -73.974897666)"
"114",832223436,43,"BRONX","2019-03-05T00:00:00.000","14:43:00","2019-03-05T00:00:00.000","14:44:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",113,"FELONY","","FORGERY","","PATROL BORO BRONX",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","STREET","2019-03-05T00:00:00.000","","25-44","WHITE HISPANIC","M",NA,"UNKNOWN","UNKNOWN","E",1017429,241149,40.8285197000001,-73.8801118009999,"(40.8285197, -73.880111801)"
"115",598838823,43,"BRONX","2019-01-20T00:00:00.000","10:30:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",106,"FELONY","INSIDE","FELONY ASSAULT","","PATROL BORO BRONX",105,"STRANGULATION 1ST","RESIDENCE - APT. HOUSE","2019-01-20T00:00:00.000","","18-24","BLACK","M",NA,"18-24","BLACK","F",1016900,239674,40.824473219,-73.882030475,"(40.824473219, -73.882030475)"
"116",835627866,14,"MANHATTAN","2019-02-24T00:00:00.000","02:10:00","2019-02-24T00:00:00.000","02:17:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO MAN SOUTH",101,"ASSAULT 3","STREET","2019-02-24T00:00:00.000","","","","",NA,"18-24","WHITE HISPANIC","F",988269,211485,40.747161358,-73.985496854,"(40.747161358, -73.985496854)"
"117",163811429,47,"BRONX","2019-01-24T00:00:00.000","19:17:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",358,"MISDEMEANOR","","OFFENSES INVOLVING FRAUD","","PATROL BORO BRONX",705,"FORGERY,ETC.-MISD.","STREET","2019-01-24T00:00:00.000","","18-24","BLACK","M",NA,"UNKNOWN","UNKNOWN","E",1025801,261217,40.883564875,-73.849735916,"(40.883564875, -73.849735916)"
"118",745953466,72,"BROOKLYN","2019-03-22T00:00:00.000","23:50:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",117,"FELONY","","DANGEROUS DRUGS","","PATROL BORO BKLYN SOUTH",500,"CONTROLLED SUBSTANCE,POSSESS.","STREET","2019-03-23T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",978256,174122,40.6446074770001,-74.021600575,"(40.644607477, -74.021600575)"
"119",398708426,41,"BRONX","2019-03-06T00:00:00.000","20:08:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO BRONX",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","STREET","2019-03-06T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",1015669,239971,40.8252928640001,-73.8864769269999,"(40.825292864, -73.886476927)"
