"","uid","city_name","offense_code","offense_type","offense_group","offense_against","date_single","longitude","latitude","location_type","location_category","census_block","date_start","date_end"
"3426",16550759,"New York","90Z","all other offenses","all other offenses","other",2018-09-28 14:17:00,-73.961681,40.653631,"residence","residence","360470508042000",2018-09-28 14:15:00,2018-09-28 14:20:00
"3427",16551047,"New York","13B","simple assault","assault offenses","persons",2018-09-28 18:08:00,-73.831502,40.762196,"street","street","360810869001010",2018-09-28 18:00:00,2018-09-28 18:17:00
"3428",16551117,"New York","13B","simple assault","assault offenses","persons",2018-09-28 19:20:00,-73.787239,40.707828,"street","street","360810462002006",2018-09-28 19:15:00,2018-09-28 19:25:00
"3429",16551232,"New York","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-09-28 21:15:00,-74.002819,40.727246,"restaurant","leisure","360610037002006",2018-09-28 20:00:00,2018-09-28 22:30:00
"3430",16551463,"New York","13B","simple assault","assault offenses","persons",2018-09-29 01:14:00,-73.901741,40.863458,"residence","residence","360050265003000",2018-09-29 00:59:00,2018-09-29 01:29:00
"3431",16551464,"New York","26U","other fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-09-29 01:15:00,-73.886834,40.702334,"residence","residence","360810627002002",2018-09-15 12:00:00,2018-10-12 14:30:00
"3432",16551524,"New York","90D","driving under the influence","driving under the influence","society",2018-09-29 02:09:00,-73.734378,40.701032,"street","street","360810590001005",2018-09-29 02:03:00,2018-09-29 02:15:00
"3433",16551627,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-29 03:45:00,-74.001176,40.621158,"street","street","360470190002001",2018-09-29 00:30:00,2018-09-29 07:00:00
"3434",16551747,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-29 06:45:00,-73.88881,40.85412,"restaurant","leisure","360050391004002",2018-09-28 23:00:00,2018-09-29 14:30:00
"3435",16551806,"New York","13B","simple assault","assault offenses","persons",2018-09-29 08:45:00,-73.8884,40.632761,"residence","residence","360471034001004",2018-09-29 08:40:00,2018-09-29 08:50:00
"3436",16551839,"New York","90Z","all other offenses","all other offenses","other",2018-09-29 09:45:00,-73.88135,40.669045,"residence","residence","360471164003002",2018-09-29 09:30:00,2018-09-29 10:00:00
"3437",16551927,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-29 11:55:00,-73.973554,40.630682,"street","street","360470480001002",2018-09-29 10:30:00,2018-09-29 13:20:00
"3438",16551929,"New York","13B","simple assault","assault offenses","persons",2018-09-29 12:00:00,-73.926945,40.865039,"restaurant","leisure","360610291004000",2018-08-12 01:30:00,2018-11-16 21:30:00
"3439",16552005,"New York","23D","theft from building","larceny/theft offenses","property",2018-09-29 13:35:00,-73.881512,40.671412,"government","government","360471164001002",2018-09-29 13:20:00,2018-09-29 13:50:00
"3440",16552085,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-09-29 15:08:00,-73.878742,40.880336,"street","street","360050421001000",2018-09-29 11:46:00,2018-09-29 18:30:00
"3441",16552201,"New York","13B","simple assault","assault offenses","persons",2018-09-29 16:45:00,-73.91832,40.851982,"residence","residence","360050205022000",2018-09-29 16:45:00,NA
"3442",16552312,"New York","23D","theft from building","larceny/theft offenses","property",2018-09-29 18:00:00,-73.930117,40.81935,"other retail","retail","360050063002019",2018-09-29 18:00:00,NA
"3443",16552370,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-09-29 18:49:00,-73.770326,40.664977,"street","street","360810306002000",2018-09-28 17:00:00,2018-09-30 20:39:00
"3444",16552532,"New York","90Z","all other offenses","all other offenses","other",2018-09-29 21:00:00,-73.883719,40.637689,"street","street","360471018001007",2018-09-29 09:00:00,2018-09-30 09:00:00
"3445",16552711,"New York","13B","simple assault","assault offenses","persons",2018-09-29 23:46:00,-73.85033,40.899263,"street","street","360050434001007",2018-09-29 22:40:00,2018-09-30 00:52:00
"3446",16552744,"New York","23C","shoplifting","larceny/theft offenses","property",2018-09-30 00:22:00,-73.776575,40.744917,"other retail","retail","360811409022014",2018-09-30 00:20:00,2018-09-30 00:25:00
"3447",16552758,"New York","90Z","all other offenses","all other offenses","other",2018-09-30 00:35:00,-73.976662,40.63449,"residence","residence","360470484003000",2018-09-30 00:30:00,2018-09-30 00:40:00
"3448",16552779,"New York","23D","theft from building","larceny/theft offenses","property",2018-09-30 01:00:00,-73.953902,40.786244,"residence","residence","360610160011000",2018-09-30 01:00:00,NA
"3449",16553047,"New York","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-09-30 05:00:00,-73.998176,40.716964,"other retail","retail","360610041004002",2018-08-31 17:00:00,2018-10-29 17:00:00
"3450",16553165,"New York","13B","simple assault","assault offenses","persons",2018-09-30 08:32:00,-73.946659,40.712857,"residence","residence","360470503001001",2018-09-30 08:30:00,2018-09-30 08:35:00
"3451",16553254,"New York","100","kidnapping/abduction","kidnapping/abduction","persons",2018-09-30 11:00:00,-74.002692,40.602071,"other","other","360470282002001",2018-09-30 11:00:00,NA
"3452",16553427,"New York","23H","all other larceny","larceny/theft offenses","property",2018-09-30 14:30:00,-73.981965,40.730198,"street","street","360610034004000",2018-09-30 12:00:00,2018-09-30 17:00:00
"3453",16553456,"New York","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2018-09-30 15:10:00,-73.942838,40.747829,"residence","residence","360810019001054",2018-09-30 15:00:00,2018-09-30 15:20:00
"3454",16553543,"New York","23D","theft from building","larceny/theft offenses","property",2018-09-30 16:30:00,-73.984646,40.72848,"office","commercial","360610034003002",2018-09-30 15:30:00,2018-09-30 17:30:00
"3455",16553625,"New York","23H","all other larceny","larceny/theft offenses","property",2018-09-30 17:47:00,-73.98763,40.767849,"residence","residence","360610139002000",2018-09-30 16:20:00,2018-09-30 19:15:00
"3456",16553640,"New York","13B","simple assault","assault offenses","persons",2018-09-30 18:02:00,-74.010837,40.646338,"street","street","360470078001001",2018-09-30 18:00:00,2018-09-30 18:05:00
"3457",16554260,"New York","90Z","all other offenses","all other offenses","other",2018-10-01 08:12:00,-73.93635,40.844503,"residence","residence","360610261001001",2018-10-01 08:10:00,2018-10-01 08:15:00
"3458",16554277,"New York","90Z","all other offenses","all other offenses","other",2018-10-01 08:50:00,-73.918083,40.697964,"street","street","360470433001000",2018-10-01 08:50:00,2018-10-01 08:50:00
"3459",16554347,"New York","23D","theft from building","larceny/theft offenses","property",2018-10-01 10:15:00,-74.00859,40.715232,"other retail","retail","360610021001000",2018-10-01 10:00:00,2018-10-01 10:30:00
"3460",16554389,"New York","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2018-10-01 11:03:00,-73.888006,40.882845,"street","street","360050409001001",2018-10-01 07:06:00,2018-10-01 15:00:00
"3461",16554438,"New York","23D","theft from building","larceny/theft offenses","property",2018-10-01 11:55:00,-73.92941,40.746633,"office","commercial","360810179001005",2018-10-01 11:40:00,2018-10-01 12:10:00
"3462",16554858,"New York","26A","false pretenses/swindle/confidence game","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-10-01 17:43:00,-73.94213,40.848008,"residence","residence","360610255001009",2018-10-01 17:41:00,2018-10-01 17:45:00
"3463",16555224,"New York","13A","aggravated assault","assault offenses","persons",2018-10-02 00:30:00,-73.894479,40.632193,"residence","residence","360471024001004",2018-10-02 00:30:00,NA
"3464",16555348,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-10-02 03:37:00,-73.949147,40.798483,"residence","residence","360610186001003",2018-10-01 22:00:00,2018-10-02 09:15:00
"3465",16555543,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-10-02 10:00:00,-73.772907,40.594949,"street","street","360810992002020",2018-10-01 12:00:00,2018-10-03 08:00:00
"3466",16555575,"New York","90Z","all other offenses","all other offenses","other",2018-10-02 10:32:00,-73.821349,40.815442,"residence","residence","360050132005004",2018-10-02 10:30:00,2018-10-02 10:35:00
"3467",16556080,"New York","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-10-02 17:40:00,-73.904145,40.705712,"residence","residence","360810589002003",2018-10-02 16:50:00,2018-10-02 18:30:00
"3468",16556104,"New York","23H","all other larceny","larceny/theft offenses","property",2018-10-02 18:00:00,-73.907815,40.648863,"school","education","360470970001000",2018-10-02 17:30:00,2018-10-02 18:30:00
"3469",16556135,"New York","90Z","all other offenses","all other offenses","other",2018-10-02 18:15:00,-73.946112,40.836194,"residence","residence","360610247002000",2018-10-02 18:15:00,NA
"3470",16556249,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-10-02 20:17:00,-73.937663,40.805364,"street","street","360610242002002",2018-10-02 20:15:00,2018-10-02 20:20:00
"3471",16556252,"New York","90Z","all other offenses","all other offenses","other",2018-10-02 20:25:00,-73.8662,40.821456,"residence","residence","360050046001011",2018-10-02 20:20:00,2018-10-02 20:30:00
"3472",16556302,"New York","90Z","all other offenses","all other offenses","other",2018-10-02 21:20:00,-73.991744,40.599293,"residence","residence","360470300001000",2018-09-29 23:00:00,2018-10-05 19:41:00
"3473",16556328,"New York","240","motor vehicle theft","motor vehicle theft","property",2018-10-02 21:51:00,-73.985891,40.779516,"street","street","360610159002002",2018-10-02 21:50:00,2018-10-02 21:52:00
"3474",16556348,"New York","26A","false pretenses/swindle/confidence game","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-10-02 22:15:00,-74.007825,40.70817,"residence","residence","360610015021006",2018-10-01 11:30:00,2018-10-04 09:00:00
"3475",16556434,"New York","90Z","all other offenses","all other offenses","other",2018-10-03 00:02:00,-73.75671,40.60116,"residence","residence","360811008021009",2018-10-03 00:00:00,2018-10-03 00:05:00
"3476",16556570,"New York","23D","theft from building","larceny/theft offenses","property",2018-10-03 03:26:00,-73.916361,40.656524,"residence","residence","360470890004000",2018-10-01 12:53:00,2018-10-04 18:00:00
"3477",16556621,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-10-03 05:30:00,-73.99752,40.718021,"restaurant","leisure","360610041004001",2018-10-03 01:00:00,2018-10-03 10:00:00
"3478",16556627,"New York","90Z","all other offenses","all other offenses","other",2018-10-03 05:37:00,-73.902921,40.708728,"residence","residence","360810593002006",2018-10-03 05:35:00,2018-10-03 05:40:00
"3479",16556733,"New York","90Z","all other offenses","all other offenses","other",2018-10-03 09:00:00,-73.830141,40.759578,"rapid transit","transportation","360810871002004",2018-10-03 08:30:00,2018-10-03 09:30:00
"3480",16557071,"New York","90Z","all other offenses","all other offenses","other",2018-10-03 14:22:00,-73.899755,40.638601,"street","street","360470990001007",2018-10-03 14:20:00,2018-10-03 14:25:00
"3481",16557149,"New York","90Z","all other offenses","all other offenses","other",2018-10-03 15:15:00,-73.874707,40.87807,"residence","residence","360050423002000",2018-10-03 15:00:00,2018-10-03 15:30:00
"3482",16557171,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-10-03 15:37:00,-73.989855,40.711952,"residence","residence","360610006002000",2018-10-03 15:37:00,NA
"3483",16557204,"New York","90Z","all other offenses","all other offenses","other",2018-10-03 16:00:00,-73.850373,40.822304,"residence","residence","360050086001000",2018-10-03 16:00:00,NA
"3484",16557328,"New York","90Z","all other offenses","all other offenses","other",2018-10-03 17:32:00,-74.082049,40.618793,"street","street","360850029001006",2018-10-03 17:30:00,2018-10-03 17:35:00
"3485",16557417,"New York","250","counterfeiting/forgery","counterfeiting/forgery","property",2018-10-03 19:10:00,-73.926888,40.828155,"other","other","360050063001003",2018-10-03 19:10:00,2018-10-03 19:10:00
"3486",16557423,"New York","23H","all other larceny","larceny/theft offenses","property",2018-10-03 19:15:00,-73.996953,40.723889,"street","street","360610043003001",2018-10-03 18:30:00,2018-10-03 20:00:00
"3487",16557486,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-10-03 20:17:00,-73.935433,40.832942,"residence","residence","360610243022001",2018-10-03 20:10:00,2018-10-03 20:25:00
"3488",16557490,"New York","23H","all other larceny","larceny/theft offenses","property",2018-10-03 20:25:00,-73.955985,40.813774,"street","street","360610219001015",2018-10-03 20:20:00,2018-10-03 20:30:00
"3489",16557640,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-10-03 23:17:00,-73.917681,40.813512,"residence","residence","360050043004001",2018-10-03 23:10:00,2018-10-03 23:25:00
"3490",16557675,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-10-03 23:52:00,-73.911944,40.816054,"street","street","360050071002006",2018-10-02 16:00:00,2018-10-05 07:45:00
"3491",16557778,"New York","240","motor vehicle theft","motor vehicle theft","property",2018-10-04 01:26:00,-73.931818,40.858282,"street","street","360610279005000",2018-10-04 01:20:00,2018-10-04 01:33:00
"3492",16557840,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-10-04 02:51:00,-73.925707,40.698048,"other retail","retail","360470423001003",2018-10-04 02:48:00,2018-10-04 02:55:00
"3493",16557862,"New York","13B","simple assault","assault offenses","persons",2018-10-04 03:17:00,-73.956259,40.583593,"residence","residence","360470608002000",2018-10-04 03:15:00,2018-10-04 03:20:00
"3494",16558046,"New York","13A","aggravated assault","assault offenses","persons",2018-10-04 09:00:00,-73.948723,40.787468,"residence","residence","360610166003001",2018-10-04 09:00:00,NA
"3495",16558067,"New York","26A","false pretenses/swindle/confidence game","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-10-04 09:30:00,-73.98875,40.736833,"office","commercial","360610050002002",2018-10-04 09:00:00,2018-10-04 10:00:00
"3496",16558137,"New York","13B","simple assault","assault offenses","persons",2018-10-04 10:50:00,-73.976476,40.57759,"street","street","360470350001001",2018-10-04 10:35:00,2018-10-04 11:06:00
"3497",16558226,"New York","13B","simple assault","assault offenses","persons",2018-10-04 12:02:00,-74.075678,40.641738,"other transportation","transportation","360850003002001",2018-10-04 12:00:00,2018-10-04 12:05:00
"3498",16558381,"New York","23H","all other larceny","larceny/theft offenses","property",2018-10-04 14:18:00,-73.967947,40.603488,"residence","residence","360470414021001",2018-10-04 14:17:00,2018-10-04 14:20:00
"3499",16558474,"New York","13B","simple assault","assault offenses","persons",2018-10-04 15:27:00,-73.754651,40.600854,"convenience store","retail","360811008021008",2018-10-04 15:25:00,2018-10-04 15:30:00
"3500",16558592,"New York","90Z","all other offenses","all other offenses","other",2018-10-04 17:07:00,-73.902789,40.772252,"residence","residence","360810121001001",2018-10-04 17:00:00,2018-10-04 17:15:00
"3501",16558597,"New York","13B","simple assault","assault offenses","persons",2018-10-04 17:11:00,-73.946131,40.781324,"street","street","360610154002000",2018-10-04 17:10:00,2018-10-04 17:12:00
"3502",16558997,"New York","90Z","all other offenses","all other offenses","other",2018-10-05 00:01:00,-73.949155,40.779317,"residence","residence","360610154006000",2018-10-05 00:01:00,NA
"3503",16559095,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-10-05 02:22:00,-73.79057,40.681874,"residence","residence","360810272002001",2018-10-05 02:15:00,2018-10-05 02:30:00
"3504",16559225,"New York","13B","simple assault","assault offenses","persons",2018-10-05 06:47:00,-73.901507,40.850295,"residence","residence","360050381006002",2018-10-05 06:32:00,2018-10-05 07:02:00
"3505",16559447,"New York","90Z","all other offenses","all other offenses","other",2018-10-05 12:00:00,-74.003088,40.602603,"residence","residence","360470282002000",2018-10-05 00:01:00,2018-10-05 23:59:00
"3506",16559809,"New York","23C","shoplifting","larceny/theft offenses","property",2018-10-05 17:08:00,-73.875451,40.735331,"other retail","retail","360810473002005",2018-10-05 16:50:00,2018-10-05 17:26:00
"3507",16559841,"New York","90J","trespass of real property","trespass of real property","society",2018-10-05 17:43:00,-73.947286,40.813474,"residence","residence","360610226003003",2018-10-05 17:32:00,2018-10-05 17:54:00
"3508",16559935,"New York","90Z","all other offenses","all other offenses","other",2018-10-05 19:02:00,-73.822451,40.671794,"residence","residence","360810838003005",2018-10-05 19:00:00,2018-10-05 19:05:00
"3509",16559951,"New York","90Z","all other offenses","all other offenses","other",2018-10-05 19:15:00,-74.011023,40.725945,"street","street","360610037001005",2018-10-05 19:15:00,2018-10-05 19:15:00
"3510",16560042,"New York","12A","personal robbery","robbery","property",2018-10-05 20:41:00,-74.075582,40.620883,"street","street","360850027001006",2018-10-05 20:26:00,2018-10-05 20:56:00
"3511",16560132,"New York","13A","aggravated assault","assault offenses","persons",2018-10-05 22:17:00,-73.902157,40.703583,"residence","residence","360810585003002",2018-10-05 22:15:00,2018-10-05 22:20:00
"3512",16560203,"New York","11D","fondling","sex offenses","persons",2018-10-05 23:30:00,-74.250035,40.511804,"office","commercial","360850248001005",2018-10-05 23:00:00,2018-10-06 00:01:00
"3513",16560244,"New York","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-10-06 00:22:00,-73.811003,40.589984,"residence","residence","360810942022010",2018-10-05 17:30:00,2018-10-06 07:15:00
"3514",16560366,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-10-06 02:15:00,-73.875886,40.872046,"street","street","360050425005000",2018-10-05 19:00:00,2018-10-06 09:30:00
"3515",16560369,"New York","23D","theft from building","larceny/theft offenses","property",2018-10-06 02:22:00,-73.824114,40.823118,"residence","residence","360050144002001",2018-09-21 14:00:00,2018-10-20 14:45:00
"3516",16560402,"New York","13B","simple assault","assault offenses","persons",2018-10-06 02:53:00,-73.774669,40.761091,"street","street","360811467002000",2018-10-06 02:50:00,2018-10-06 02:56:00
"3517",16560800,"New York","23C","shoplifting","larceny/theft offenses","property",2018-10-06 12:00:00,-73.955179,40.777195,"other retail","retail","360610140001000",2018-10-06 12:00:00,2018-10-06 12:00:00
"3518",16561095,"New York","520","weapon law violations","weapon law violations","society",2018-10-06 17:10:00,-73.885938,40.865933,"street","street","360050407022003",2018-10-06 17:10:00,NA
"3519",16561171,"New York","90Z","all other offenses","all other offenses","other",2018-10-06 18:17:00,-73.979292,40.740095,"residence","residence","360610066003001",2018-10-06 18:15:00,2018-10-06 18:20:00
"3520",16561515,"New York","13A","aggravated assault","assault offenses","persons",2018-10-07 00:22:00,-73.911563,40.654223,"healthcare","healthcare","360470890006003",2018-10-07 00:15:00,2018-10-07 00:30:00
"3521",16561594,"New York","23H","all other larceny","larceny/theft offenses","property",2018-10-07 01:47:00,-73.897566,40.69649,"other transportation","transportation","360810557002006",2018-10-07 01:40:00,2018-10-07 01:55:00
"3522",16561638,"New York","90Z","all other offenses","all other offenses","other",2018-10-07 02:17:00,-74.00912,40.736106,"office","commercial","360610079002002",2018-10-07 02:10:00,2018-10-07 02:25:00
"3523",16561701,"New York","13A","aggravated assault","assault offenses","persons",2018-10-07 03:15:00,-73.917712,40.657058,"residence","residence","360470886002001",2018-10-07 03:00:00,2018-10-07 03:30:00
"3524",16561778,"New York","23H","all other larceny","larceny/theft offenses","property",2018-10-07 04:32:00,-73.937143,40.809228,"commercial vehicle","vehicle","360610206002000",2018-10-07 04:19:00,2018-10-07 04:45:00
"3525",16561825,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-10-07 05:06:00,-73.982127,40.783035,"other","other","360610163001005",2018-10-07 00:01:00,2018-10-07 10:12:00
"3526",16561850,"New York","13B","simple assault","assault offenses","persons",2018-10-07 05:37:00,-73.878757,40.886056,"residence","residence","360050435001024",2018-09-06 12:00:00,2018-11-06 22:15:00
"3527",16562144,"New York","13A","aggravated assault","assault offenses","persons",2018-10-07 12:30:00,-73.743572,40.703658,"residence","residence","360810538002005",2018-10-07 12:30:00,NA
"3528",16562239,"New York","23C","shoplifting","larceny/theft offenses","property",2018-10-07 14:10:00,-73.976094,40.681132,"other retail","retail","360470129021003",2018-10-07 14:10:00,2018-10-07 14:11:00
"3529",16562254,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-10-07 14:22:00,-73.938158,40.804695,"street","street","360610196003001",2018-10-07 14:20:00,2018-10-07 14:25:00
"3530",16562301,"New York","23H","all other larceny","larceny/theft offenses","property",2018-10-07 15:15:00,-73.988636,40.664402,"residence","residence","360470141001002",2018-10-07 10:00:00,2018-10-07 20:30:00
"3531",16562440,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-10-07 17:30:00,-73.850264,40.702051,"street","street","360810641021005",2018-10-07 17:00:00,2018-10-07 18:00:00
"3532",16562472,"New York","23A","pocket-picking","larceny/theft offenses","property",2018-10-07 18:00:00,-73.952891,40.678251,"residence","residence","360470315004000",2018-10-07 10:00:00,2018-10-08 02:00:00
"3533",16562491,"New York","100","kidnapping/abduction","kidnapping/abduction","persons",2018-10-07 18:15:00,-73.9944,40.753464,"government","government","360610111001002",2018-10-07 18:15:00,NA
"3534",16562532,"New York","23C","shoplifting","larceny/theft offenses","property",2018-10-07 18:55:00,-73.954236,40.77849,"other retail","retail","360610148012000",2018-10-07 18:50:00,2018-10-07 19:00:00
"3535",16562688,"New York","13B","simple assault","assault offenses","persons",2018-10-07 21:45:00,-73.928943,40.855878,"street","street","360610279002001",2018-10-07 21:30:00,2018-10-07 22:00:00
"3536",16562872,"New York","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2018-10-08 01:15:00,-73.903887,40.706535,"street","street","360810589002001",2018-10-05 20:00:00,2018-10-10 06:30:00
"3537",16562934,"New York","90Z","all other offenses","all other offenses","other",2018-10-08 02:25:00,-73.913391,40.670655,"street","street","360470924001002",2018-10-08 02:25:00,NA
"3538",16563040,"New York","12A","personal robbery","robbery","property",2018-10-08 04:37:00,-73.980819,40.760887,"hotel","hotel","360610131001002",2018-10-08 04:30:00,2018-10-08 04:45:00
"3539",16563158,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-10-08 09:22:00,-73.929547,40.807712,"street","street","360050019001003",2018-10-08 08:45:00,2018-10-08 10:00:00
"3540",16563176,"New York","90Z","all other offenses","all other offenses","other",2018-10-08 09:53:00,-73.9412,40.796341,"residence","residence","360610182004000",2018-10-08 09:50:00,2018-10-08 09:56:00
"3541",16563364,"New York","90Z","all other offenses","all other offenses","other",2018-10-08 13:32:00,-74.00831,40.638428,"street","street","360470106002001",2018-10-08 13:30:00,2018-10-08 13:35:00
"3542",16563385,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-10-08 13:52:00,-73.911016,40.815985,"street","street","360050075001000",2018-10-08 09:00:00,2018-10-08 18:45:00
"3543",16563441,"New York","13A","aggravated assault","assault offenses","persons",2018-10-08 14:33:00,-73.907325,40.815381,"residence","residence","360050073001001",2018-10-08 14:09:00,2018-10-08 14:57:00
"3544",16563478,"New York","90Z","all other offenses","all other offenses","other",2018-10-08 15:15:00,-73.986835,40.712229,"residence","residence","360610006005000",2018-10-08 15:00:00,2018-10-08 15:30:00
"3545",16563598,"New York","23C","shoplifting","larceny/theft offenses","property",2018-10-08 16:45:00,-73.913079,40.669343,"other retail","retail","360470924001002",2018-10-08 16:45:00,NA
"3546",16563733,"New York","23C","shoplifting","larceny/theft offenses","property",2018-10-08 18:40:00,-73.903316,40.859337,"other retail","retail","360050239004001",2018-10-08 18:40:00,NA
"3547",16563750,"New York","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-10-08 19:00:00,-73.864694,40.751716,"residence","residence","360810405001001",2018-10-08 19:00:00,NA
"3548",16563816,"New York","90Z","all other offenses","all other offenses","other",2018-10-08 20:10:00,-73.955274,40.742962,"residence","residence","360810007004005",2018-10-08 20:00:00,2018-10-08 20:20:00
"3549",16563829,"New York","90Z","all other offenses","all other offenses","other",2018-10-08 20:26:00,-73.908804,40.835578,"residence","residence","360050177022001",2018-10-08 20:26:00,NA
"3550",16564046,"New York","22B","non-residential burglary/breaking & entering","burglary/breaking & entering","property",2018-10-09 00:35:00,-73.861444,40.886052,"office","commercial","360050394002002",2018-10-09 00:30:00,2018-10-09 00:40:00
"3551",16564163,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-10-09 03:25:00,-73.954733,40.822477,"street","street","360610225002001",2018-10-09 03:20:00,2018-10-09 03:30:00
"3552",16564211,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-10-09 05:22:00,-73.912266,40.838207,"street","street","360050225004000",2018-10-08 19:45:00,2018-10-09 15:00:00
"3553",16564330,"New York","240","motor vehicle theft","motor vehicle theft","property",2018-10-09 09:02:00,-73.955964,40.616975,"street","street","360470538002003",2018-10-09 09:00:00,2018-10-09 09:05:00
"3554",16564570,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-10-09 13:02:00,-73.843563,40.886612,"residence","residence","360050458002000",2018-10-09 12:55:00,2018-10-09 13:10:00
"3555",16564819,"New York","13B","simple assault","assault offenses","persons",2018-10-09 16:46:00,-73.947322,40.781827,"street","street","360610154002000",2018-10-09 16:45:00,2018-10-09 16:47:00
"3556",16564836,"New York","23B","purse-snatching","larceny/theft offenses","property",2018-10-09 17:00:00,-73.886634,40.667462,"residence","residence","360471160003000",2018-10-09 17:00:00,NA
"3557",16564882,"New York","23H","all other larceny","larceny/theft offenses","property",2018-10-09 17:45:00,-73.860093,40.854668,"rapid transit","transportation","360050248002000",2018-10-09 17:30:00,2018-10-09 18:00:00
"3558",16564927,"New York","26C","impersonation","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-10-09 18:23:00,-73.993288,40.758712,"residence","residence","360610121002000",2018-10-09 18:23:00,NA
"3559",16565019,"New York","23H","all other larceny","larceny/theft offenses","property",2018-10-09 19:50:00,-73.983457,40.691012,"convenience store","retail","360470015003007",2018-10-09 19:40:00,2018-10-09 20:00:00
"3560",16565162,"New York","280","stolen property offenses","stolen property offenses","property",2018-10-09 22:12:00,-74.103945,40.562584,"other","other","360850128041010",2018-10-09 22:10:00,2018-10-09 22:15:00
"3561",16565355,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-10-10 02:30:00,-73.871875,40.720722,"street","street","360810663002002",2018-10-09 21:00:00,2018-10-10 08:00:00
"3562",16565600,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-10-10 09:35:00,-73.980815,40.686996,"religious","other","360470037001009",2018-10-10 09:30:00,2018-10-10 09:40:00
"3563",16565692,"New York","23D","theft from building","larceny/theft offenses","property",2018-10-10 11:07:00,-74.039379,40.618187,"residence","residence","360470052022003",2018-10-08 09:15:00,2018-10-12 13:00:00
"3564",16565765,"New York","90Z","all other offenses","all other offenses","other",2018-10-10 12:17:00,-73.828477,40.713365,"other","other","360810216001008",2018-10-10 12:15:00,2018-10-10 12:20:00
"3565",16565790,"New York","23B","purse-snatching","larceny/theft offenses","property",2018-10-10 12:45:00,-73.963383,40.704786,"residence","residence","360470545005001",2018-10-10 12:30:00,2018-10-10 13:00:00
"3566",16565801,"New York","250","counterfeiting/forgery","counterfeiting/forgery","property",2018-10-10 13:00:00,-73.923023,40.68939,"other retail","retail","360470375002001",2018-10-10 09:00:00,2018-10-10 17:00:00
"3567",16565821,"New York","13A","aggravated assault","assault offenses","persons",2018-10-10 13:15:00,-73.798744,40.696271,"residence","residence","360810254005002",2018-10-10 13:15:00,NA
