"","cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","parks_nm","hadevelopt","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","transit_district","latitude","longitude","lat_lon","patrol_boro","station_name","vic_age_group","vic_race","vic_sex"
"56",435474299,"2018-12-31T00:00:00.000","16:15:00","2018-12-31T00:00:00.000","16:30:00",60,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","FAST FOOD","N.Y. POLICE DEPT",0,"","","",985092,148865,"UNKNOWN","BLACK","F",NA,40.5752841780001,-73.996970475,"(40.575284178, -73.996970475)","PATROL BORO BKLYN SOUTH","","<18","BLACK","F"
"57",707247519,"2018-12-31T00:00:00.000","14:30:00","2018-12-31T00:00:00.000","14:40:00",67,"2018-12-31T00:00:00.000",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",996876,177505,"45-64","BLACK","M",NA,40.65388611,-73.9544978439999,"(40.65388611, -73.954497844)","PATROL BORO BKLYN SOUTH","","45-64","BLACK","M"
"58",269572163,"2018-12-31T00:00:00.000","02:15:00","2018-12-31T00:00:00.000","02:20:00",106,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","QUEENS","","STREET","N.Y. POLICE DEPT",0,"","","",1034936,185551,"25-44","ASIAN / PACIFIC ISLANDER","M",NA,40.6758344990001,-73.817270885,"(40.675834499, -73.817270885)","PATROL BORO QUEENS SOUTH","","18-24","ASIAN / PACIFIC ISLANDER","M"
"59",109252941,"2018-12-31T00:00:00.000","05:20:00","2018-12-31T00:00:00.000","05:40:00",43,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","INSIDE","GROCERY/BODEGA","N.Y. POLICE DEPT",0,"","","",1022624,242703,"UNKNOWN","AMERICAN INDIAN/ALASKAN NATIVE","U",NA,40.832763937,-73.861331225,"(40.832763937, -73.861331225)","PATROL BORO BRONX","","25-44","AMERICAN INDIAN/ALASKAN NATIVE","M"
"60",564105048,"2018-12-31T00:00:00.000","01:17:00","2018-12-31T00:00:00.000","01:20:00",42,"2018-12-31T00:00:00.000",348,"VEHICLE AND TRAFFIC LAWS",916,"LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","BRONX","","STREET","N.Y. POLICE DEPT",0,"","","",1013761,241742,"","","",NA,40.8301603310001,-73.8933632009999,"(40.830160331, -73.893363201)","PATROL BORO BRONX","","25-44","WHITE HISPANIC","M"
"61",839947326,"2018-12-31T00:00:00.000","11:20:00","2018-12-31T00:00:00.000","11:30:00",75,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",113,"MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1016702,180788,"25-44","BLACK","F",NA,40.6628467570001,-73.8830299919999,"(40.662846757, -73.883029992)","PATROL BORO BKLYN NORTH","","65+","BLACK","F"
"62",211590056,"2018-12-31T00:00:00.000","20:00:00","2018-12-31T00:00:00.000","20:30:00",121,"2018-12-31T00:00:00.000",121,"CRIMINAL MISCHIEF & RELATED OF",269,"MISCHIEF,CRIMINAL,    UNCL 2ND","COMPLETED","FELONY","STATEN ISLAND","FRONT OF","RESIDENCE-HOUSE","N.Y. POLICE DEPT",0,"","","",946281,172161,"","","",NA,40.6391455930001,-74.136810022,"(40.639145593, -74.136810022)","PATROL BORO STATEN ISLAND","","25-44","WHITE HISPANIC","F"
"63",264045812,"2018-12-31T00:00:00.000","04:20:00","","",67,"2018-12-31T00:00:00.000",347,"INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","BROOKLYN","OPPOSITE OF","STREET","N.Y. POLICE DEPT",0,"","","",1003890,172805,"25-44","BLACK","M",NA,40.64097285,-73.92923336,"(40.64097285, -73.92923336)","PATROL BORO BKLYN SOUTH","","UNKNOWN","UNKNOWN","E"
"64",153735374,"2018-12-31T00:00:00.000","17:20:00","2018-12-31T00:00:00.000","17:27:00",84,"2018-12-31T00:00:00.000",121,"CRIMINAL MISCHIEF & RELATED OF",269,"MISCHIEF,CRIMINAL,    UNCL 2ND","COMPLETED","FELONY","BROOKLYN","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT",0,"","","",988175,190975,"25-44","BLACK HISPANIC","M",NA,40.690866375,-73.9858480569999,"(40.690866375, -73.985848057)","PATROL BORO BKLYN NORTH","","UNKNOWN","UNKNOWN","D"
"65",384832244,"2018-12-31T00:00:00.000","16:55:00","2018-12-31T00:00:00.000","17:00:00",75,"2018-12-31T00:00:00.000",105,"ROBBERY",386,"ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","BROOKLYN","","STREET","N.Y. POLICE DEPT",0,"","","",1014265,183824,"18-24","UNKNOWN","M",NA,40.671188493,-73.8918004989999,"(40.671188493, -73.891800499)","PATROL BORO BKLYN NORTH","","<18","BLACK","M"
"66",145023256,"2018-12-31T00:00:00.000","17:00:00","2018-12-31T00:00:00.000","17:07:00",26,"2018-12-31T00:00:00.000",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT",0,"","","",997349,235298,"18-24","BLACK","M",NA,40.8125129580001,-73.9526806639999,"(40.812512958, -73.952680664)","PATROL BORO MAN NORTH","","UNKNOWN","UNKNOWN","E"
"67",687392690,"2018-12-31T00:00:00.000","12:00:00","2018-12-31T00:00:00.000","12:15:00",71,"2018-12-31T00:00:00.000",126,"MISCELLANEOUS PENAL LAW",198,"CRIMINAL CONTEMPT 1","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",998273,182000,"18-24","BLACK","M",NA,40.666221793,-73.949453765,"(40.666221793, -73.949453765)","PATROL BORO BKLYN SOUTH","","65+","BLACK","F"
"68",103683793,"2018-12-31T00:00:00.000","11:17:00","2018-12-31T00:00:00.000","11:42:00",18,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","ATTEMPTED","MISDEMEANOR","MANHATTAN","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT",0,"","","",989529,218317,"45-64","WHITE","M",NA,40.7659127970001,-73.980944144,"(40.765912797, -73.980944144)","PATROL BORO MAN SOUTH","","UNKNOWN","UNKNOWN","D"
"69",618946902,"2018-12-31T00:00:00.000","09:05:00","2018-12-31T00:00:00.000","09:15:00",120,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","STATEN ISLAND","INSIDE","CHAIN STORE","N.Y. POLICE DEPT",0,"","","",948498,162493,"","","",NA,40.612618212,-74.128770607,"(40.612618212, -74.128770607)","PATROL BORO STATEN ISLAND","","UNKNOWN","UNKNOWN","D"
"70",936242275,"2018-12-31T00:00:00.000","00:05:00","2018-12-31T00:00:00.000","00:10:00",122,"2018-12-31T00:00:00.000",105,"ROBBERY",397,"ROBBERY,OPEN AREA UNCLASSIFIED","COMPLETED","FELONY","STATEN ISLAND","OPPOSITE OF","STREET","N.Y. POLICE DEPT",0,"","SOUTH BEACH","1,291",961969,156436,"18-24","BLACK","M",NA,40.596037101,-74.0802317119999,"(40.596037101, -74.080231712)","PATROL BORO STATEN ISLAND","","45-64","WHITE","M"
"71",454814304,"2018-12-31T00:00:00.000","22:05:00","2018-12-31T00:00:00.000","22:09:00",46,"2018-12-31T00:00:00.000",105,"ROBBERY",398,"ROBBERY,PUBLIC PLACE INSIDE","COMPLETED","FELONY","BRONX","INSIDE","FAST FOOD","N.Y. POLICE DEPT",0,"","","",1009239,249681,"25-44","BLACK","F",NA,40.8519645150001,-73.909673895,"(40.851964515, -73.909673895)","PATROL BORO BRONX","","45-64","WHITE HISPANIC","M"
"72",667593119,"2018-12-31T00:00:00.000","19:20:00","2018-12-31T00:00:00.000","19:25:00",81,"2018-12-31T00:00:00.000",347,"INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","BROOKLYN","","STREET","N.Y. POLICE DEPT",0,"","","",1005936,185942,"45-64","BLACK","M",NA,40.677026245,-73.9218188419999,"(40.677026245, -73.921818842)","PATROL BORO BKLYN NORTH","","UNKNOWN","UNKNOWN","E"
"73",927270781,"2018-12-31T00:00:00.000","15:15:00","2018-12-31T00:00:00.000","15:30:00",110,"2018-12-31T00:00:00.000",105,"ROBBERY",398,"ROBBERY,PUBLIC PLACE INSIDE","ATTEMPTED","FELONY","QUEENS","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT",0,"","","",1019840,206689,"18-24","BLACK","F",NA,40.733926841,-73.871582398,"(40.733926841, -73.871582398)","PATROL BORO QUEENS NORTH","","18-24","ASIAN / PACIFIC ISLANDER","M"
"74",943371667,"2018-12-31T00:00:00.000","12:20:00","2018-12-31T00:00:00.000","14:30:00",13,"2018-12-31T00:00:00.000",109,"GRAND LARCENY",411,"LARCENY,GRAND FROM EATERY, UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","RESTAURANT/DINER","N.Y. POLICE DEPT",0,"","","",986027,211402,"","","",NA,40.746934278,-73.993588267,"(40.746934278, -73.993588267)","PATROL BORO MAN SOUTH","","18-24","BLACK","M"
"75",417677673,"2018-12-31T00:00:00.000","12:45:00","2018-12-31T00:00:00.000","12:50:00",20,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT",0,"","","",989490,223942,"","","",NA,40.7813519750001,-73.9810805499999,"(40.781351975, -73.98108055)","PATROL BORO MAN NORTH","","UNKNOWN","UNKNOWN","D"
"76",201365932,"2018-12-31T00:00:00.000","16:42:00","","",33,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","BEAUTY & NAIL SALON","N.Y. POLICE DEPT",0,"","","",1000480,243059,"UNKNOWN","BLACK","F",NA,40.8338095070001,-73.941351003,"(40.833809507, -73.941351003)","PATROL BORO MAN NORTH","","25-44","WHITE HISPANIC","F"
"77",741378153,"2018-12-31T00:00:00.000","19:55:00","2018-12-31T00:00:00.000","20:05:00",79,"2018-12-31T00:00:00.000",106,"FELONY ASSAULT",106,"ASSAULT POLICE/PEACE OFFICER","COMPLETED","FELONY","BROOKLYN","INSIDE","HOSPITAL","N.Y. POLICE DEPT",0,"","","",1000460,194494,"","","",NA,40.700511239,-73.941540394,"(40.700511239, -73.941540394)","PATROL BORO BKLYN NORTH","","UNKNOWN","UNKNOWN","E"
"78",925389141,"2018-12-31T00:00:00.000","16:00:00","2018-12-31T00:00:00.000","21:00:00",40,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1010206,238120,"18-24","BLACK","M",NA,40.8202301370001,-73.906223225,"(40.820230137, -73.906223225)","PATROL BORO BRONX","","18-24","BLACK","F"
"79",199675491,"2018-12-31T00:00:00.000","20:00:00","2018-12-31T00:00:00.000","21:21:00",48,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1015950,247130,"UNKNOWN","UNKNOWN","M",NA,40.844941233,-73.885427776,"(40.844941233, -73.885427776)","PATROL BORO BRONX","","65+","BLACK","M"
"80",993181788,"2018-12-31T00:00:00.000","10:30:00","2018-12-31T00:00:00.000","10:57:00",122,"2018-12-31T00:00:00.000",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","QUEENS","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",954801,148466,"45-64","WHITE","M",NA,40.5741401280001,-74.106007765,"(40.574140128, -74.106007765)","PATROL BORO STATEN ISLAND","","25-44","WHITE","M"
"81",226694995,"2018-12-31T00:00:00.000","11:00:00","2018-12-31T00:00:00.000","12:15:00",18,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT",0,"","","",991531,217373,"45-64","BLACK HISPANIC","M",NA,40.7633203390001,-73.973717904,"(40.763320339, -73.973717904)","PATROL BORO MAN SOUTH","","UNKNOWN","UNKNOWN","D"
"82",172946310,"2018-12-31T00:00:00.000","18:30:00","","",46,"2018-12-31T00:00:00.000",117,"DANGEROUS DRUGS",500,"CONTROLLED SUBSTANCE,POSSESS.","COMPLETED","FELONY","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT",0,"","","",1012842,252795,"25-44","BLACK","M",NA,40.860500578,-73.896636886,"(40.860500578, -73.896636886)","PATROL BORO BRONX","","UNKNOWN","UNKNOWN","E"
"83",904807732,"2018-12-31T00:00:00.000","16:30:00","2018-12-31T00:00:00.000","16:36:00",61,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT",0,"","","",999098,155776,"","","",NA,40.5942411080001,-73.9465376379999,"(40.594241108, -73.946537638)","PATROL BORO BKLYN SOUTH","","45-64","ASIAN / PACIFIC ISLANDER","M"
"84",239153953,"2018-12-31T00:00:00.000","01:00:00","2018-12-31T00:00:00.000","01:04:00",9,"2018-12-31T00:00:00.000",121,"CRIMINAL MISCHIEF & RELATED OF",269,"MISCHIEF,CRIMINAL,    UNCL 2ND","COMPLETED","FELONY","MANHATTAN","FRONT OF","BAR/NIGHT CLUB","N.Y. POLICE DEPT",0,"","","",985676,203790,"25-44","WHITE","M",NA,40.726041278,-73.994856636,"(40.726041278, -73.994856636)","PATROL BORO MAN SOUTH","","UNKNOWN","UNKNOWN","D"
"85",712714626,"2018-12-31T00:00:00.000","19:15:00","2018-12-31T00:00:00.000","19:20:00",25,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",113,"MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","CANDY STORE","N.Y. POLICE DEPT",0,"","","",1001375,231978,"UNKNOWN","BLACK HISPANIC","M",NA,40.803393591,-73.9381450119999,"(40.803393591, -73.938145012)","PATROL BORO MAN NORTH","","25-44","BLACK","M"
"86",654032090,"2018-12-31T00:00:00.000","16:50:00","2018-12-31T00:00:00.000","17:00:00",75,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE",2,"","PINK","390",1021910,182503,"25-44","BLACK","M",NA,40.6675334270001,-73.86424849,"(40.667533427, -73.86424849)","PATROL BORO BKLYN NORTH","","25-44","BLACK","F"
"87",375334298,"2018-12-31T00:00:00.000","08:00:00","2018-12-31T00:00:00.000","08:21:00",75,"2018-12-31T00:00:00.000",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","BROOKLYN","OPPOSITE OF","STREET","N.Y. POLICE DEPT",0,"","","",1014916,186466,"25-44","WHITE HISPANIC","M",NA,40.6784379540001,-73.889441694,"(40.678437954, -73.889441694)","PATROL BORO BKLYN NORTH","","UNKNOWN","UNKNOWN","D"
"88",366046929,"2018-12-31T00:00:00.000","19:15:00","2018-12-31T00:00:00.000","19:24:00",25,"2018-12-31T00:00:00.000",347,"INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","BRIDGE","TRI-BORO BRDG TUNNL",4,"","","",1004138,226326,"45-64","BLACK","M",NA,40.7878745990001,-73.928181646,"(40.787874599, -73.928181646)","PATROL BORO MAN NORTH","","UNKNOWN","UNKNOWN","E"
"89",201364914,"2018-12-31T00:00:00.000","18:00:00","2018-12-31T00:00:00.000","18:30:00",5,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","OTHER","N.Y. POLICE DEPT",0,"","","",983894,200721,"","","",NA,40.7176177200001,-74.0012856829999,"(40.71761772, -74.001285683)","PATROL BORO MAN SOUTH","","45-64","BLACK","F"
"90",276472174,"2018-12-31T00:00:00.000","01:00:00","2018-12-31T00:00:00.000","01:28:00",69,"2018-12-31T00:00:00.000",347,"INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","BROOKLYN","","HIGHWAY/PARKWAY","N.Y. POLICE DEPT",0,"","","",1015794,169122,"25-44","WHITE HISPANIC","M",NA,40.630829411,-73.886357375,"(40.630829411, -73.886357375)","PATROL BORO BKLYN SOUTH","","UNKNOWN","UNKNOWN","E"
"91",921101702,"2018-12-31T00:00:00.000","09:30:00","2018-12-31T00:00:00.000","10:00:00",73,"2018-12-31T00:00:00.000",340,"FRAUDS",718,"FRAUD,UNCLASSIFIED-MISDEMEANOR","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT",0,"","","",1006163,184052,"","","",NA,40.671838063,-73.9210066039999,"(40.671838063, -73.921006604)","PATROL BORO BKLYN NORTH","","25-44","UNKNOWN","M"
"92",291285490,"2018-12-31T00:00:00.000","00:00:00","2018-12-31T00:00:00.000","08:00:00",112,"2018-12-31T00:00:00.000",351,"CRIMINAL MISCHIEF & RELATED OF",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","QUEENS","FRONT OF","MAILBOX OUTSIDE","N.Y. POLICE DEPT",0,"","","",1028540,201226,"UNKNOWN","UNKNOWN","U",NA,40.718892972,-73.840226289,"(40.718892972, -73.840226289)","PATROL BORO QUEENS NORTH","","UNKNOWN","UNKNOWN","E"
"93",751453946,"2018-12-31T00:00:00.000","18:50:00","2018-12-31T00:00:00.000","19:04:00",18,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",313,"LARCENY,PETIT BY FALSE PROMISE","COMPLETED","MISDEMEANOR","MANHATTAN","","STREET","N.Y. POLICE DEPT",0,"","","",989166,215214,"25-44","BLACK","M",NA,40.7573960670001,-73.982256851,"(40.757396067, -73.982256851)","PATROL BORO MAN SOUTH","","18-24","WHITE HISPANIC","M"
"94",259976906,"2018-12-31T00:00:00.000","07:20:00","2018-12-31T00:00:00.000","07:30:00",40,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","BRONX","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT",0,"","","",1005584,236957,"25-44","WHITE HISPANIC","M",NA,40.8170504010001,-73.9229260559999,"(40.817050401, -73.922926056)","PATROL BORO BRONX","","<18","WHITE HISPANIC","M"
"95",466770769,"2018-12-31T00:00:00.000","19:45:00","2018-12-31T00:00:00.000","20:00:00",70,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN","","TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE",1,"","","",998767,169858,"UNKNOWN","WHITE","M",32,40.6328938410001,-73.94769921,"(40.632893841, -73.94769921)","PATROL BORO BKLYN SOUTH","FLATBUSH AVE.-BROOKLYN COLLEGE","<18","BLACK","F"
"96",302130396,"2018-12-31T00:00:00.000","01:00:00","2018-12-31T00:00:00.000","01:05:00",26,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","DRUG STORE","N.Y. POLICE DEPT",0,"","","",993639,232628,"","","",NA,40.805189268,-73.966086956,"(40.805189268, -73.966086956)","PATROL BORO MAN NORTH","","UNKNOWN","UNKNOWN","D"
"97",577055921,"2018-12-31T00:00:00.000","19:00:00","2018-12-31T00:00:00.000","19:35:00",75,"2018-12-31T00:00:00.000",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE",2,"","EAST NEW YORK CITY LINE","348",1019655,182468,"<18","BLACK","F",NA,40.667446665,-73.872377258,"(40.667446665, -73.872377258)","PATROL BORO BKLYN NORTH","","18-24","BLACK","M"
"98",846599789,"2018-12-31T00:00:00.000","15:00:00","2018-12-31T00:00:00.000","15:10:00",43,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",321,"LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","BRONX","OPPOSITE OF","STREET","N.Y. POLICE DEPT",0,"","","",1019576,241096,"UNKNOWN","WHITE HISPANIC","M",NA,40.8283659040001,-73.8723540779999,"(40.828365904, -73.872354078)","PATROL BORO BRONX","","45-64","ASIAN / PACIFIC ISLANDER","M"
"99",318794478,"2018-12-31T00:00:00.000","05:00:00","2018-12-31T00:00:00.000","05:40:00",19,"2018-12-31T00:00:00.000",343,"OTHER OFFENSES RELATED TO THEF",478,"THEFT OF SERVICES, UNCLASSIFIE","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESTAURANT/DINER","N.Y. POLICE DEPT",0,"","","",997943,222499,"UNKNOWN","BLACK","M",NA,40.777382268,-73.950560903,"(40.777382268, -73.950560903)","PATROL BORO MAN NORTH","","UNKNOWN","UNKNOWN","D"
"100",750166700,"2018-12-31T00:00:00.000","00:45:00","2018-12-31T00:00:00.000","00:55:00",61,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN","INSIDE","FAST FOOD","N.Y. POLICE DEPT",0,"","","",1001071,152030,"25-44","WHITE","F",NA,40.5839555630001,-73.939442702,"(40.583955563, -73.939442702)","PATROL BORO BKLYN SOUTH","","18-24","WHITE","M"
"101",474362624,"2018-12-31T00:00:00.000","11:04:00","2018-12-31T00:00:00.000","11:05:00",14,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",988366,211137,"UNKNOWN","UNKNOWN","F",NA,40.74620614,-73.9851469939999,"(40.74620614, -73.985146994)","PATROL BORO MAN SOUTH","","18-24","BLACK","M"
"102",786865163,"2018-12-31T00:00:00.000","12:30:00","2018-12-31T00:00:00.000","13:00:00",32,"2018-12-31T00:00:00.000",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","HOTEL/MOTEL","N.Y. POLICE DEPT",0,"","","",1001650,240575,"25-44","WHITE HISPANIC","F",NA,40.8269894110001,-73.93712941,"(40.826989411, -73.93712941)","PATROL BORO MAN NORTH","","UNKNOWN","UNKNOWN","E"
"103",244740252,"2018-12-31T00:00:00.000","00:10:00","2018-12-31T00:00:00.000","00:20:00",73,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","HOTEL/MOTEL","N.Y. POLICE DEPT",0,"","","",1012087,178794,"25-44","BLACK","M",NA,40.657389381,-73.8996727209999,"(40.657389381, -73.899672721)","PATROL BORO BKLYN NORTH","","25-44","BLACK","F"
"104",965796388,"2018-12-31T00:00:00.000","00:15:00","2018-12-31T00:00:00.000","00:18:00",76,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","DRUG STORE","N.Y. POLICE DEPT",0,"","","",985879,187501,"25-44","BLACK","M",NA,40.6813317580001,-73.994128178,"(40.681331758, -73.994128178)","PATROL BORO BKLYN SOUTH","","UNKNOWN","UNKNOWN","D"
"105",451145011,"2018-12-31T00:00:00.000","22:00:00","","",14,"2018-12-31T00:00:00.000",109,"GRAND LARCENY",406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP","COMPLETED","FELONY","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT",0,"","","",987404,215746,"","","",NA,40.758857075,-73.988616647,"(40.758857075, -73.988616647)","PATROL BORO MAN SOUTH","","25-44","ASIAN / PACIFIC ISLANDER","F"
"106",257812311,"2018-12-31T00:00:00.000","01:45:00","2018-12-31T00:00:00.000","01:50:00",49,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","BRONX","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT",0,"","","",1024736,250167,"25-44","BLACK","M",NA,40.8532409800001,-73.853654148,"(40.85324098, -73.853654148)","PATROL BORO BRONX","","UNKNOWN","UNKNOWN","E"
"107",144354569,"2018-12-31T00:00:00.000","00:30:00","2018-12-31T00:00:00.000","00:40:00",90,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","FAST FOOD","N.Y. POLICE DEPT",0,"","","",995734,197465,"","","",NA,40.7086733310001,-73.9585795529999,"(40.708673331, -73.958579553)","PATROL BORO BKLYN NORTH","","25-44","WHITE","F"
"108",105598915,"2018-12-31T00:00:00.000","18:20:00","2018-12-31T00:00:00.000","19:00:00",112,"2018-12-31T00:00:00.000",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1024338,203267,"","","",NA,40.724515055,-73.855372722,"(40.724515055, -73.855372722)","PATROL BORO QUEENS NORTH","","18-24","BLACK","F"
